"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"03.01.2021 07:45 - 03.01.2021 08:00","n/e","n/e","n/e","n/e","n/e","50","2","Deficit","Final"
"03.01.2021 08:00 - 03.01.2021 08:15","n/e","n/e","n/e","n/e","n/e","3","22","Deficit","Final"
"03.01.2021 08:15 - 03.01.2021 08:30","n/e","n/e","n/e","n/e","n/e","35","14","Surplus","Final"
"03.01.2021 08:30 - 03.01.2021 08:45","n/e","n/e","n/e","n/e","n/e","3","-3","Surplus","Final"
"03.01.2021 08:45 - 03.01.2021 09:00","n/e","n/e","n/e","n/e","n/e","83","-5","Surplus","Final"
"03.01.2021 09:00 - 03.01.2021 09:15","n/e","n/e","n/e","n/e","n/e","170","3","Surplus","Final"
"03.01.2021 09:15 - 03.01.2021 09:30","n/e","n/e","n/e","n/e","n/e","115","0","Surplus","Final"
"03.01.2021 09:30 - 03.01.2021 09:45","n/e","n/e","n/e","n/e","n/e","119","2","Surplus","Final"
"03.01.2021 09:45 - 03.01.2021 10:00","n/e","n/e","n/e","n/e","n/e","106","4","Surplus","Final"
"03.01.2021 10:00 - 03.01.2021 10:15","n/e","n/e","n/e","n/e","n/e","83","0","Surplus","Final"
"03.01.2021 10:15 - 03.01.2021 10:30","n/e","n/e","n/e","n/e","n/e","68","2","Surplus","Final"
"03.01.2021 10:30 - 03.01.2021 10:45","n/e","n/e","n/e","n/e","n/e","116","-1","Surplus","Final"
"03.01.2021 10:45 - 03.01.2021 11:00","n/e","n/e","n/e","n/e","n/e","103","1","Surplus","Final"
"03.01.2021 11:00 - 03.01.2021 11:15","n/e","n/e","n/e","n/e","n/e","115","3","Surplus","Final"
"03.01.2021 11:15 - 03.01.2021 11:30","n/e","n/e","n/e","n/e","n/e","41","1","Surplus","Final"
"03.01.2021 11:30 - 03.01.2021 11:45","n/e","n/e","n/e","n/e","n/e","47","0","Surplus","Final"
"03.01.2021 11:45 - 03.01.2021 12:00","n/e","n/e","n/e","n/e","n/e","121","-5","Surplus","Final"
"03.01.2021 12:00 - 03.01.2021 12:15","n/e","n/e","n/e","n/e","n/e","63","0","Surplus","Final"
"03.01.2021 12:15 - 03.01.2021 12:30","n/e","n/e","n/e","n/e","n/e","65","4","Surplus","Final"
"03.01.2021 12:30 - 03.01.2021 12:45","n/e","n/e","n/e","n/e","n/e","38","1","Surplus","Final"
"03.01.2021 12:45 - 03.01.2021 13:00","n/e","n/e","n/e","n/e","n/e","24","3","Deficit","Final"
"03.01.2021 13:00 - 03.01.2021 13:15","n/e","n/e","n/e","n/e","n/e","2","-1","Deficit","Final"
"03.01.2021 13:15 - 03.01.2021 13:30","n/e","n/e","n/e","n/e","n/e","47","5","Deficit","Final"
"03.01.2021 13:30 - 03.01.2021 13:45","n/e","n/e","n/e","n/e","n/e","131","2","Deficit","Final"
"03.01.2021 13:45 - 03.01.2021 14:00","n/e","n/e","n/e","n/e","n/e","133","10","Deficit","Final"
"03.01.2021 14:00 - 03.01.2021 14:15","n/e","n/e","n/e","n/e","n/e","49","-1","Deficit","Final"
"03.01.2021 14:15 - 03.01.2021 14:30","n/e","n/e","n/e","n/e","n/e","1","0","Deficit","Final"
"03.01.2021 14:30 - 03.01.2021 14:45","n/e","n/e","n/e","n/e","n/e","36","4","Surplus","Final"
"03.01.2021 14:45 - 03.01.2021 15:00","n/e","n/e","n/e","n/e","n/e","84","1","Deficit","Final"
"03.01.2021 15:00 - 03.01.2021 15:15","n/e","n/e","n/e","n/e","n/e","106","1","Deficit","Final"
"03.01.2021 15:15 - 03.01.2021 15:30","n/e","n/e","n/e","n/e","n/e","165","2","Deficit","Final"
"03.01.2021 15:30 - 03.01.2021 15:45","n/e","n/e","n/e","n/e","n/e","188","-3","Deficit","Final"
"03.01.2021 15:45 - 03.01.2021 16:00","n/e","n/e","n/e","n/e","n/e","181","-1","Deficit","Final"
"03.01.2021 16:00 - 03.01.2021 16:15","n/e","n/e","n/e","n/e","n/e","116","4","Deficit","Final"
"03.01.2021 16:15 - 03.01.2021 16:30","n/e","n/e","n/e","n/e","n/e","149","-1","Deficit","Final"
"03.01.2021 16:30 - 03.01.2021 16:45","n/e","n/e","n/e","n/e","n/e","167","-9","Deficit","Final"
"03.01.2021 16:45 - 03.01.2021 17:00","n/e","n/e","n/e","n/e","n/e","148","-8","Deficit","Final"
"03.01.2021 17:00 - 03.01.2021 17:15","n/e","n/e","n/e","n/e","n/e","47","0","Deficit","Final"
"03.01.2021 17:15 - 03.01.2021 17:30","n/e","n/e","n/e","n/e","n/e","127","-4","Deficit","Final"
"03.01.2021 17:30 - 03.01.2021 17:45","n/e","n/e","n/e","n/e","n/e","100","-2","Deficit","Final"
"03.01.2021 17:45 - 03.01.2021 18:00","n/e","n/e","n/e","n/e","n/e","73","-8","Deficit","Final"
"03.01.2021 18:00 - 03.01.2021 18:15","n/e","n/e","n/e","n/e","n/e","31","6","Deficit","Final"
"03.01.2021 18:15 - 03.01.2021 18:30","n/e","n/e","n/e","n/e","n/e","6","-1","Deficit","Final"
"03.01.2021 18:30 - 03.01.2021 18:45","n/e","n/e","n/e","n/e","n/e","98","3","Deficit","Final"
"03.01.2021 18:45 - 03.01.2021 19:00","n/e","n/e","n/e","n/e","n/e","137","3","Deficit","Final"
"03.01.2021 19:00 - 03.01.2021 19:15","n/e","n/e","n/e","n/e","n/e","110","-5","Deficit","Final"
"03.01.2021 19:15 - 03.01.2021 19:30","n/e","n/e","n/e","n/e","n/e","29","-1","Deficit","Final"
"03.01.2021 19:30 - 03.01.2021 19:45","n/e","n/e","n/e","n/e","n/e","23","-1","Surplus","Final"
"03.01.2021 19:45 - 03.01.2021 20:00","n/e","n/e","n/e","n/e","n/e","75","5","Surplus","Final"
"03.01.2021 20:00 - 03.01.2021 20:15","n/e","n/e","n/e","n/e","n/e","76","-3","Surplus","Final"
"03.01.2021 20:15 - 03.01.2021 20:30","n/e","n/e","n/e","n/e","n/e","73","5","Surplus","Final"
"03.01.2021 20:30 - 03.01.2021 20:45","n/e","n/e","n/e","n/e","n/e","81","7","Surplus","Final"
"03.01.2021 20:45 - 03.01.2021 21:00","n/e","n/e","n/e","n/e","n/e","46","4","Surplus","Final"
"03.01.2021 21:00 - 03.01.2021 21:15","n/e","n/e","n/e","n/e","n/e","18","-5","Surplus","Final"
"03.01.2021 21:15 - 03.01.2021 21:30","n/e","n/e","n/e","n/e","n/e","52","2","Surplus","Final"
"03.01.2021 21:30 - 03.01.2021 21:45","n/e","n/e","n/e","n/e","n/e","66","6","Surplus","Final"
"03.01.2021 21:45 - 03.01.2021 22:00","n/e","n/e","n/e","n/e","n/e","105","4","Surplus","Final"
"03.01.2021 22:00 - 03.01.2021 22:15","n/e","n/e","n/e","n/e","n/e","14","-8","Surplus","Final"
"03.01.2021 22:15 - 03.01.2021 22:30","n/e","n/e","n/e","n/e","n/e","61","2","Surplus","Final"
"03.01.2021 22:30 - 03.01.2021 22:45","n/e","n/e","n/e","n/e","n/e","74","5","Surplus","Final"
"03.01.2021 22:45 - 03.01.2021 23:00","n/e","n/e","n/e","n/e","n/e","85","8","Surplus","Final"
"03.01.2021 23:00 - 03.01.2021 23:15","n/e","n/e","n/e","n/e","n/e","158","-1","Surplus","Final"
"03.01.2021 23:15 - 03.01.2021 23:30","n/e","n/e","n/e","n/e","n/e","128","9","Surplus","Final"
"03.01.2021 23:30 - 03.01.2021 23:45","n/e","n/e","n/e","n/e","n/e","30","5","Surplus","Final"
"03.01.2021 23:45 - 04.01.2021 00:00","n/e","n/e","n/e","n/e","n/e","23","6","Surplus","Final"
"04.01.2021 00:00 - 04.01.2021 00:15","n/e","n/e","n/e","n/e","n/e","0","-14","Balanced","Final"
"04.01.2021 00:15 - 04.01.2021 00:30","n/e","n/e","n/e","n/e","n/e","55","0","Surplus","Final"
"04.01.2021 00:30 - 04.01.2021 00:45","n/e","n/e","n/e","n/e","n/e","111","3","Surplus","Final"
"04.01.2021 00:45 - 04.01.2021 01:00","n/e","n/e","n/e","n/e","n/e","92","3","Surplus","Final"
"04.01.2021 01:00 - 04.01.2021 01:15","n/e","n/e","n/e","n/e","n/e","57","0","Surplus","Final"
"04.01.2021 01:15 - 04.01.2021 01:30","n/e","n/e","n/e","n/e","n/e","105","1","Surplus","Final"
"04.01.2021 01:30 - 04.01.2021 01:45","n/e","n/e","n/e","n/e","n/e","123","3","Surplus","Final"
"04.01.2021 01:45 - 04.01.2021 02:00","n/e","n/e","n/e","n/e","n/e","79","6","Surplus","Final"
"04.01.2021 02:00 - 04.01.2021 02:15","n/e","n/e","n/e","n/e","n/e","33","-1","Surplus","Final"
"04.01.2021 02:15 - 04.01.2021 02:30","n/e","n/e","n/e","n/e","n/e","33","3","Surplus","Final"
"04.01.2021 02:30 - 04.01.2021 02:45","n/e","n/e","n/e","n/e","n/e","32","3","Surplus","Final"
"04.01.2021 02:45 - 04.01.2021 03:00","n/e","n/e","n/e","n/e","n/e","42","7","Surplus","Final"
"04.01.2021 03:00 - 04.01.2021 03:15","n/e","n/e","n/e","n/e","n/e","5","2","Surplus","Final"
"04.01.2021 03:15 - 04.01.2021 03:30","n/e","n/e","n/e","n/e","n/e","14","5","Deficit","Final"
"04.01.2021 03:30 - 04.01.2021 03:45","n/e","n/e","n/e","n/e","n/e","3","7","Surplus","Final"
"04.01.2021 03:45 - 04.01.2021 04:00","n/e","n/e","n/e","n/e","n/e","26","8","Surplus","Final"
"04.01.2021 04:00 - 04.01.2021 04:15","n/e","n/e","n/e","n/e","n/e","65","1","Surplus","Final"
"04.01.2021 04:15 - 04.01.2021 04:30","n/e","n/e","n/e","n/e","n/e","70","4","Surplus","Final"
"04.01.2021 04:30 - 04.01.2021 04:45","n/e","n/e","n/e","n/e","n/e","34","2","Surplus","Final"
"04.01.2021 04:45 - 04.01.2021 05:00","n/e","n/e","n/e","n/e","n/e","34","5","Surplus","Final"
"04.01.2021 05:00 - 04.01.2021 05:15","n/e","n/e","n/e","n/e","n/e","69","3","Surplus","Final"
"04.01.2021 05:15 - 04.01.2021 05:30","n/e","n/e","n/e","n/e","n/e","121","1","Surplus","Final"
"04.01.2021 05:30 - 04.01.2021 05:45","n/e","n/e","n/e","n/e","n/e","107","-2","Surplus","Final"
"04.01.2021 05:45 - 04.01.2021 06:00","n/e","n/e","n/e","n/e","n/e","135","-1","Surplus","Final"
"04.01.2021 06:00 - 04.01.2021 06:15","n/e","n/e","n/e","n/e","n/e","73","12","Surplus","Final"
"04.01.2021 06:15 - 04.01.2021 06:30","n/e","n/e","n/e","n/e","n/e","78","0","Surplus","Final"
"04.01.2021 06:30 - 04.01.2021 06:45","n/e","n/e","n/e","n/e","n/e","68","-1","Surplus","Final"
"04.01.2021 06:45 - 04.01.2021 07:00","n/e","n/e","n/e","n/e","n/e","169","-5","Surplus","Final"
"04.01.2021 07:00 - 04.01.2021 07:15","n/e","n/e","n/e","n/e","n/e","241","6","Surplus","Final"
"04.01.2021 07:15 - 04.01.2021 07:30","n/e","n/e","n/e","n/e","n/e","232","-2","Surplus","Final"
"04.01.2021 07:30 - 04.01.2021 07:45","n/e","n/e","n/e","n/e","n/e","195","2","Surplus","Final"
"04.01.2021 07:45 - 04.01.2021 08:00","n/e","n/e","n/e","n/e","n/e","162","3","Surplus","Final"
"04.01.2021 08:00 - 04.01.2021 08:15","n/e","n/e","n/e","n/e","n/e","79","8","Surplus","Final"
"04.01.2021 08:15 - 04.01.2021 08:30","n/e","n/e","n/e","n/e","n/e","123","-6","Surplus","Final"
"04.01.2021 08:30 - 04.01.2021 08:45","n/e","n/e","n/e","n/e","n/e","151","-3","Surplus","Final"
"04.01.2021 08:45 - 04.01.2021 09:00","n/e","n/e","n/e","n/e","n/e","111","-1","Surplus","Final"
"04.01.2021 09:00 - 04.01.2021 09:15","n/e","n/e","n/e","n/e","n/e","98","4","Surplus","Final"
"04.01.2021 09:15 - 04.01.2021 09:30","n/e","n/e","n/e","n/e","n/e","22","2","Surplus","Final"
"04.01.2021 09:30 - 04.01.2021 09:45","n/e","n/e","n/e","n/e","n/e","41","-2","Surplus","Final"
"04.01.2021 09:45 - 04.01.2021 10:00","n/e","n/e","n/e","n/e","n/e","174","-3","Surplus","Final"
"04.01.2021 10:00 - 04.01.2021 10:15","n/e","n/e","n/e","n/e","n/e","224","-2","Surplus","Final"
"04.01.2021 10:15 - 04.01.2021 10:30","n/e","n/e","n/e","n/e","n/e","205","1","Surplus","Final"
"04.01.2021 10:30 - 04.01.2021 10:45","n/e","n/e","n/e","n/e","n/e","167","1","Surplus","Final"
"04.01.2021 10:45 - 04.01.2021 11:00","n/e","n/e","n/e","n/e","n/e","219","-5","Surplus","Final"
"04.01.2021 11:00 - 04.01.2021 11:15","n/e","n/e","n/e","n/e","n/e","104","-5","Surplus","Final"
"04.01.2021 11:15 - 04.01.2021 11:30","n/e","n/e","n/e","n/e","n/e","79","0","Surplus","Final"
"04.01.2021 11:30 - 04.01.2021 11:45","n/e","n/e","n/e","n/e","n/e","122","-7","Surplus","Final"
"04.01.2021 11:45 - 04.01.2021 12:00","n/e","n/e","n/e","n/e","n/e","128","1","Surplus","Final"
"04.01.2021 12:00 - 04.01.2021 12:15","n/e","n/e","n/e","n/e","n/e","90","3","Surplus","Final"
"04.01.2021 12:15 - 04.01.2021 12:30","n/e","n/e","n/e","n/e","n/e","112","-1","Surplus","Final"
"04.01.2021 12:30 - 04.01.2021 12:45","n/e","n/e","n/e","n/e","n/e","181","-1","Surplus","Final"
"04.01.2021 12:45 - 04.01.2021 13:00","n/e","n/e","n/e","n/e","n/e","206","-1","Surplus","Final"
"04.01.2021 13:00 - 04.01.2021 13:15","n/e","n/e","n/e","n/e","n/e","189","-4","Surplus","Final"
"04.01.2021 13:15 - 04.01.2021 13:30","n/e","n/e","n/e","n/e","n/e","130","2","Surplus","Final"
"04.01.2021 13:30 - 04.01.2021 13:45","n/e","n/e","n/e","n/e","n/e","208","-2","Surplus","Final"
"04.01.2021 13:45 - 04.01.2021 14:00","n/e","n/e","n/e","n/e","n/e","237","3","Surplus","Final"
"04.01.2021 14:00 - 04.01.2021 14:15","n/e","n/e","n/e","n/e","n/e","186","-1","Surplus","Final"
"04.01.2021 14:15 - 04.01.2021 14:30","n/e","n/e","n/e","n/e","n/e","251","-1","Surplus","Final"
"04.01.2021 14:30 - 04.01.2021 14:45","n/e","n/e","n/e","n/e","n/e","201","-1","Surplus","Final"
"04.01.2021 14:45 - 04.01.2021 15:00","n/e","n/e","n/e","n/e","n/e","206","-1","Surplus","Final"
"04.01.2021 15:00 - 04.01.2021 15:15","n/e","n/e","n/e","n/e","n/e","190","-1","Surplus","Final"
"04.01.2021 15:15 - 04.01.2021 15:30","n/e","n/e","n/e","n/e","n/e","205","0","Surplus","Final"
"04.01.2021 15:30 - 04.01.2021 15:45","n/e","n/e","n/e","n/e","n/e","214","0","Surplus","Final"
"04.01.2021 15:45 - 04.01.2021 16:00","n/e","n/e","n/e","n/e","n/e","234","-2","Surplus","Final"
"04.01.2021 16:00 - 04.01.2021 16:15","n/e","n/e","n/e","n/e","n/e","121","6","Surplus","Final"
"04.01.2021 16:15 - 04.01.2021 16:30","n/e","n/e","n/e","n/e","n/e","127","-2","Surplus","Final"
"04.01.2021 16:30 - 04.01.2021 16:45","n/e","n/e","n/e","n/e","n/e","214","-4","Surplus","Final"
"04.01.2021 16:45 - 04.01.2021 17:00","n/e","n/e","n/e","n/e","n/e","101","-5","Surplus","Final"
"04.01.2021 17:00 - 04.01.2021 17:15","n/e","n/e","n/e","n/e","n/e","82","3","Surplus","Final"
"04.01.2021 17:15 - 04.01.2021 17:30","n/e","n/e","n/e","n/e","n/e","73","0","Surplus","Final"
"04.01.2021 17:30 - 04.01.2021 17:45","n/e","n/e","n/e","n/e","n/e","87","4","Surplus","Final"
"04.01.2021 17:45 - 04.01.2021 18:00","n/e","n/e","n/e","n/e","n/e","122","4","Surplus","Final"
"04.01.2021 18:00 - 04.01.2021 18:15","n/e","n/e","n/e","n/e","n/e","104","1","Surplus","Final"
"04.01.2021 18:15 - 04.01.2021 18:30","n/e","n/e","n/e","n/e","n/e","91","-1","Surplus","Final"
"04.01.2021 18:30 - 04.01.2021 18:45","n/e","n/e","n/e","n/e","n/e","106","4","Surplus","Final"
"04.01.2021 18:45 - 04.01.2021 19:00","n/e","n/e","n/e","n/e","n/e","141","1","Surplus","Final"
"04.01.2021 19:00 - 04.01.2021 19:15","n/e","n/e","n/e","n/e","n/e","150","-4","Surplus","Final"
"04.01.2021 19:15 - 04.01.2021 19:30","n/e","n/e","n/e","n/e","n/e","111","6","Surplus","Final"
"04.01.2021 19:30 - 04.01.2021 19:45","n/e","n/e","n/e","n/e","n/e","92","7","Surplus","Final"
"04.01.2021 19:45 - 04.01.2021 20:00","n/e","n/e","n/e","n/e","n/e","74","14","Surplus","Final"
"04.01.2021 20:00 - 04.01.2021 20:15","n/e","n/e","n/e","n/e","n/e","28","-1","Surplus","Final"
"04.01.2021 20:15 - 04.01.2021 20:30","n/e","n/e","n/e","n/e","n/e","20","-1","Surplus","Final"
"04.01.2021 20:30 - 04.01.2021 20:45","n/e","n/e","n/e","n/e","n/e","42","-2","Surplus","Final"
"04.01.2021 20:45 - 04.01.2021 21:00","n/e","n/e","n/e","n/e","n/e","44","8","Surplus","Final"
"04.01.2021 21:00 - 04.01.2021 21:15","n/e","n/e","n/e","n/e","n/e","44","-11","Surplus","Final"
"04.01.2021 21:15 - 04.01.2021 21:30","n/e","n/e","n/e","n/e","n/e","66","5","Surplus","Final"
"04.01.2021 21:30 - 04.01.2021 21:45","n/e","n/e","n/e","n/e","n/e","112","7","Surplus","Final"
"04.01.2021 21:45 - 04.01.2021 22:00","n/e","n/e","n/e","n/e","n/e","96","9","Surplus","Final"
"04.01.2021 22:00 - 04.01.2021 22:15","n/e","n/e","n/e","n/e","n/e","30","-11","Deficit","Final"
"04.01.2021 22:15 - 04.01.2021 22:30","n/e","n/e","n/e","n/e","n/e","21","5","Deficit","Final"
"04.01.2021 22:30 - 04.01.2021 22:45","n/e","n/e","n/e","n/e","n/e","29","4","Surplus","Final"
"04.01.2021 22:45 - 04.01.2021 23:00","n/e","n/e","n/e","n/e","n/e","68","8","Surplus","Final"
"04.01.2021 23:00 - 04.01.2021 23:15","n/e","n/e","n/e","n/e","n/e","132","-5","Surplus","Final"
"04.01.2021 23:15 - 04.01.2021 23:30","n/e","n/e","n/e","n/e","n/e","147","5","Surplus","Final"
"04.01.2021 23:30 - 04.01.2021 23:45","n/e","n/e","n/e","n/e","n/e","130","2","Surplus","Final"
"04.01.2021 23:45 - 05.01.2021 00:00","n/e","n/e","n/e","n/e","n/e","100","6","Surplus","Final"
"05.01.2021 00:00 - 05.01.2021 00:15","n/e","n/e","n/e","n/e","n/e","106","-15","Surplus","Final"
"05.01.2021 00:15 - 05.01.2021 00:30","n/e","n/e","n/e","n/e","n/e","129","-6","Surplus","Final"
"05.01.2021 00:30 - 05.01.2021 00:45","n/e","n/e","n/e","n/e","n/e","176","1","Surplus","Final"
"05.01.2021 00:45 - 05.01.2021 01:00","n/e","n/e","n/e","n/e","n/e","169","2","Surplus","Final"
"05.01.2021 01:00 - 05.01.2021 01:15","n/e","n/e","n/e","n/e","n/e","140","-8","Surplus","Final"
"05.01.2021 01:15 - 05.01.2021 01:30","n/e","n/e","n/e","n/e","n/e","137","0","Surplus","Final"
"05.01.2021 01:30 - 05.01.2021 01:45","n/e","n/e","n/e","n/e","n/e","93","0","Surplus","Final"
"05.01.2021 01:45 - 05.01.2021 02:00","n/e","n/e","n/e","n/e","n/e","4","-1","Surplus","Final"
"05.01.2021 02:00 - 05.01.2021 02:15","n/e","n/e","n/e","n/e","n/e","24","-6","Surplus","Final"
"05.01.2021 02:15 - 05.01.2021 02:30","n/e","n/e","n/e","n/e","n/e","61","0","Surplus","Final"
"05.01.2021 02:30 - 05.01.2021 02:45","n/e","n/e","n/e","n/e","n/e","141","2","Surplus","Final"
"05.01.2021 02:45 - 05.01.2021 03:00","n/e","n/e","n/e","n/e","n/e","161","3","Surplus","Final"
"05.01.2021 03:00 - 05.01.2021 03:15","n/e","n/e","n/e","n/e","n/e","260","0","Surplus","Final"
"05.01.2021 03:15 - 05.01.2021 03:30","n/e","n/e","n/e","n/e","n/e","258","1","Surplus","Final"
"05.01.2021 03:30 - 05.01.2021 03:45","n/e","n/e","n/e","n/e","n/e","233","0","Surplus","Final"
"05.01.2021 03:45 - 05.01.2021 04:00","n/e","n/e","n/e","n/e","n/e","229","3","Surplus","Final"
"05.01.2021 04:00 - 05.01.2021 04:15","n/e","n/e","n/e","n/e","n/e","168","1","Surplus","Final"
"05.01.2021 04:15 - 05.01.2021 04:30","n/e","n/e","n/e","n/e","n/e","184","0","Surplus","Final"
"05.01.2021 04:30 - 05.01.2021 04:45","n/e","n/e","n/e","n/e","n/e","156","-4","Surplus","Final"
"05.01.2021 04:45 - 05.01.2021 05:00","n/e","n/e","n/e","n/e","n/e","167","0","Surplus","Final"
"05.01.2021 05:00 - 05.01.2021 05:15","n/e","n/e","n/e","n/e","n/e","137","4","Surplus","Final"
"05.01.2021 05:15 - 05.01.2021 05:30","n/e","n/e","n/e","n/e","n/e","145","-4","Surplus","Final"
"05.01.2021 05:30 - 05.01.2021 05:45","n/e","n/e","n/e","n/e","n/e","139","-3","Surplus","Final"
"05.01.2021 05:45 - 05.01.2021 06:00","n/e","n/e","n/e","n/e","n/e","162","0","Surplus","Final"
"05.01.2021 06:00 - 05.01.2021 06:15","n/e","n/e","n/e","n/e","n/e","163","3","Surplus","Final"
"05.01.2021 06:15 - 05.01.2021 06:30","n/e","n/e","n/e","n/e","n/e","172","-4","Surplus","Final"
"05.01.2021 06:30 - 05.01.2021 06:45","n/e","n/e","n/e","n/e","n/e","128","-2","Surplus","Final"
"05.01.2021 06:45 - 05.01.2021 07:00","n/e","n/e","n/e","n/e","n/e","160","-5","Surplus","Final"
"05.01.2021 07:00 - 05.01.2021 07:15","n/e","n/e","n/e","n/e","n/e","180","2","Surplus","Final"
"05.01.2021 07:15 - 05.01.2021 07:30","n/e","n/e","n/e","n/e","n/e","165","-2","Surplus","Final"
"05.01.2021 07:30 - 05.01.2021 07:45","n/e","n/e","n/e","n/e","n/e","146","-2","Surplus","Final"
"05.01.2021 07:45 - 05.01.2021 08:00","n/e","n/e","n/e","n/e","n/e","147","-9","Surplus","Final"
"05.01.2021 08:00 - 05.01.2021 08:15","n/e","n/e","n/e","n/e","n/e","195","4","Surplus","Final"
"05.01.2021 08:15 - 05.01.2021 08:30","n/e","n/e","n/e","n/e","n/e","200","-3","Surplus","Final"
"05.01.2021 08:30 - 05.01.2021 08:45","n/e","n/e","n/e","n/e","n/e","206","-5","Surplus","Final"
"05.01.2021 08:45 - 05.01.2021 09:00","n/e","n/e","n/e","n/e","n/e","213","1","Surplus","Final"
"05.01.2021 09:00 - 05.01.2021 09:15","n/e","n/e","n/e","n/e","n/e","283","3","Surplus","Final"
"05.01.2021 09:15 - 05.01.2021 09:30","n/e","n/e","n/e","n/e","n/e","247","1","Surplus","Final"
"05.01.2021 09:30 - 05.01.2021 09:45","n/e","n/e","n/e","n/e","n/e","229","-3","Surplus","Final"
"05.01.2021 09:45 - 05.01.2021 10:00","n/e","n/e","n/e","n/e","n/e","360","-2","Surplus","Final"
"05.01.2021 10:00 - 05.01.2021 10:15","n/e","n/e","n/e","n/e","n/e","309","-3","Surplus","Final"
"05.01.2021 10:15 - 05.01.2021 10:30","n/e","n/e","n/e","n/e","n/e","343","-1","Surplus","Final"
"05.01.2021 10:30 - 05.01.2021 10:45","n/e","n/e","n/e","n/e","n/e","316","1","Surplus","Final"
"05.01.2021 10:45 - 05.01.2021 11:00","n/e","n/e","n/e","n/e","n/e","290","1","Surplus","Final"
"05.01.2021 11:00 - 05.01.2021 11:15","n/e","n/e","n/e","n/e","n/e","245","-4","Surplus","Final"
"05.01.2021 11:15 - 05.01.2021 11:30","n/e","n/e","n/e","n/e","n/e","195","-6","Surplus","Final"
"05.01.2021 11:30 - 05.01.2021 11:45","n/e","n/e","n/e","n/e","n/e","199","-4","Surplus","Final"
"05.01.2021 11:45 - 05.01.2021 12:00","n/e","n/e","n/e","n/e","n/e","266","-3","Surplus","Final"
"05.01.2021 12:00 - 05.01.2021 12:15","n/e","n/e","n/e","n/e","n/e","161","-4","Surplus","Final"
"05.01.2021 12:15 - 05.01.2021 12:30","n/e","n/e","n/e","n/e","n/e","171","1","Surplus","Final"
"05.01.2021 12:30 - 05.01.2021 12:45","n/e","n/e","n/e","n/e","n/e","172","-1","Surplus","Final"
"05.01.2021 12:45 - 05.01.2021 13:00","n/e","n/e","n/e","n/e","n/e","182","1","Surplus","Final"
"05.01.2021 13:00 - 05.01.2021 13:15","n/e","n/e","n/e","n/e","n/e","195","-4","Surplus","Final"
"05.01.2021 13:15 - 05.01.2021 13:30","n/e","n/e","n/e","n/e","n/e","174","1","Surplus","Final"
"05.01.2021 13:30 - 05.01.2021 13:45","n/e","n/e","n/e","n/e","n/e","194","-4","Surplus","Final"
"05.01.2021 13:45 - 05.01.2021 14:00","n/e","n/e","n/e","n/e","n/e","236","0","Surplus","Final"
"05.01.2021 14:00 - 05.01.2021 14:15","n/e","n/e","n/e","n/e","n/e","126","-1","Surplus","Final"
"05.01.2021 14:15 - 05.01.2021 14:30","n/e","n/e","n/e","n/e","n/e","204","-1","Surplus","Final"
"05.01.2021 14:30 - 05.01.2021 14:45","n/e","n/e","n/e","n/e","n/e","238","-1","Surplus","Final"
"05.01.2021 14:45 - 05.01.2021 15:00","n/e","n/e","n/e","n/e","n/e","283","1","Surplus","Final"
"05.01.2021 15:00 - 05.01.2021 15:15","n/e","n/e","n/e","n/e","n/e","246","-5","Surplus","Final"
"05.01.2021 15:15 - 05.01.2021 15:30","n/e","n/e","n/e","n/e","n/e","230","2","Surplus","Final"
"05.01.2021 15:30 - 05.01.2021 15:45","n/e","n/e","n/e","n/e","n/e","223","2","Surplus","Final"
"05.01.2021 15:45 - 05.01.2021 16:00","n/e","n/e","n/e","n/e","n/e","256","2","Surplus","Final"
"05.01.2021 16:00 - 05.01.2021 16:15","n/e","n/e","n/e","n/e","n/e","189","4","Surplus","Final"
"05.01.2021 16:15 - 05.01.2021 16:30","n/e","n/e","n/e","n/e","n/e","186","-2","Surplus","Final"
"05.01.2021 16:30 - 05.01.2021 16:45","n/e","n/e","n/e","n/e","n/e","176","-2","Surplus","Final"
"05.01.2021 16:45 - 05.01.2021 17:00","n/e","n/e","n/e","n/e","n/e","191","-3","Surplus","Final"
"05.01.2021 17:00 - 05.01.2021 17:15","n/e","n/e","n/e","n/e","n/e","232","5","Surplus","Final"
"05.01.2021 17:15 - 05.01.2021 17:30","n/e","n/e","n/e","n/e","n/e","227","-6","Surplus","Final"
"05.01.2021 17:30 - 05.01.2021 17:45","n/e","n/e","n/e","n/e","n/e","188","1","Surplus","Final"
"05.01.2021 17:45 - 05.01.2021 18:00","n/e","n/e","n/e","n/e","n/e","168","0","Surplus","Final"
"05.01.2021 18:00 - 05.01.2021 18:15","n/e","n/e","n/e","n/e","n/e","201","0","Surplus","Final"
"05.01.2021 18:15 - 05.01.2021 18:30","n/e","n/e","n/e","n/e","n/e","239","-1","Surplus","Final"
"05.01.2021 18:30 - 05.01.2021 18:45","n/e","n/e","n/e","n/e","n/e","222","0","Surplus","Final"
