"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"15.01.2020 16:45 - 15.01.2020 17:00","n/e","n/e","n/e","n/e","n/e","14","-11","Surplus","Final"
"15.01.2020 17:00 - 15.01.2020 17:15","n/e","n/e","n/e","n/e","n/e","19","1","Surplus","Final"
"15.01.2020 17:15 - 15.01.2020 17:30","n/e","n/e","n/e","n/e","n/e","56","-5","Surplus","Final"
"15.01.2020 17:30 - 15.01.2020 17:45","n/e","n/e","n/e","n/e","n/e","54","2","Surplus","Final"
"15.01.2020 17:45 - 15.01.2020 18:00","n/e","n/e","n/e","n/e","n/e","3","-4","Deficit","Final"
"15.01.2020 18:00 - 15.01.2020 18:15","n/e","n/e","n/e","n/e","n/e","103","1","Deficit","Final"
"15.01.2020 18:15 - 15.01.2020 18:30","n/e","n/e","n/e","n/e","n/e","134","-4","Deficit","Final"
"15.01.2020 18:30 - 15.01.2020 18:45","n/e","n/e","n/e","n/e","n/e","133","-1","Deficit","Final"
"15.01.2020 18:45 - 15.01.2020 19:00","n/e","n/e","n/e","n/e","n/e","38","-5","Deficit","Final"
"15.01.2020 19:00 - 15.01.2020 19:15","n/e","n/e","n/e","n/e","n/e","57","-1","Deficit","Final"
"15.01.2020 19:15 - 15.01.2020 19:30","n/e","n/e","n/e","n/e","n/e","62","-2","Deficit","Final"
"15.01.2020 19:30 - 15.01.2020 19:45","n/e","n/e","n/e","n/e","n/e","13","2","Deficit","Final"
"15.01.2020 19:45 - 15.01.2020 20:00","n/e","n/e","n/e","n/e","n/e","0","4","Balanced","Final"
"15.01.2020 20:00 - 15.01.2020 20:15","n/e","n/e","n/e","n/e","n/e","50","-7","Deficit","Final"
"15.01.2020 20:15 - 15.01.2020 20:30","n/e","n/e","n/e","n/e","n/e","10","2","Deficit","Final"
"15.01.2020 20:30 - 15.01.2020 20:45","n/e","n/e","n/e","n/e","n/e","63","4","Surplus","Final"
"15.01.2020 20:45 - 15.01.2020 21:00","n/e","n/e","n/e","n/e","n/e","76","6","Surplus","Final"
"15.01.2020 21:00 - 15.01.2020 21:15","n/e","n/e","n/e","n/e","n/e","32","-7","Surplus","Final"
"15.01.2020 21:15 - 15.01.2020 21:30","n/e","n/e","n/e","n/e","n/e","32","-2","Surplus","Final"
"15.01.2020 21:30 - 15.01.2020 21:45","n/e","n/e","n/e","n/e","n/e","62","5","Surplus","Final"
"15.01.2020 21:45 - 15.01.2020 22:00","n/e","n/e","n/e","n/e","n/e","68","10","Surplus","Final"
"15.01.2020 22:00 - 15.01.2020 22:15","n/e","n/e","n/e","n/e","n/e","159","1","Deficit","Final"
"15.01.2020 22:15 - 15.01.2020 22:30","n/e","n/e","n/e","n/e","n/e","116","4","Deficit","Final"
"15.01.2020 22:30 - 15.01.2020 22:45","n/e","n/e","n/e","n/e","n/e","163","1","Deficit","Final"
"15.01.2020 22:45 - 15.01.2020 23:00","n/e","n/e","n/e","n/e","n/e","175","5","Deficit","Final"
"15.01.2020 23:00 - 15.01.2020 23:15","n/e","n/e","n/e","n/e","n/e","186","-10","Deficit","Final"
"15.01.2020 23:15 - 15.01.2020 23:30","n/e","n/e","n/e","n/e","n/e","176","-1","Deficit","Final"
"15.01.2020 23:30 - 15.01.2020 23:45","n/e","n/e","n/e","n/e","n/e","216","5","Deficit","Final"
"15.01.2020 23:45 - 16.01.2020 00:00","n/e","n/e","n/e","n/e","n/e","231","10","Deficit","Final"
"16.01.2020 00:00 - 16.01.2020 00:15","n/e","n/e","n/e","n/e","n/e","195","-4","Deficit","Final"
"16.01.2020 00:15 - 16.01.2020 00:30","n/e","n/e","n/e","n/e","n/e","214","2","Deficit","Final"
"16.01.2020 00:30 - 16.01.2020 00:45","n/e","n/e","n/e","n/e","n/e","264","6","Deficit","Final"
"16.01.2020 00:45 - 16.01.2020 01:00","n/e","n/e","n/e","n/e","n/e","252","6","Deficit","Final"
"16.01.2020 01:00 - 16.01.2020 01:15","n/e","n/e","n/e","n/e","n/e","148","-8","Deficit","Final"
"16.01.2020 01:15 - 16.01.2020 01:30","n/e","n/e","n/e","n/e","n/e","167","2","Deficit","Final"
"16.01.2020 01:30 - 16.01.2020 01:45","n/e","n/e","n/e","n/e","n/e","139","2","Deficit","Final"
"16.01.2020 01:45 - 16.01.2020 02:00","n/e","n/e","n/e","n/e","n/e","79","5","Deficit","Final"
"16.01.2020 02:00 - 16.01.2020 02:15","n/e","n/e","n/e","n/e","n/e","53","-6","Deficit","Final"
"16.01.2020 02:15 - 16.01.2020 02:30","n/e","n/e","n/e","n/e","n/e","61","3","Deficit","Final"
"16.01.2020 02:30 - 16.01.2020 02:45","n/e","n/e","n/e","n/e","n/e","152","-2","Deficit","Final"
"16.01.2020 02:45 - 16.01.2020 03:00","n/e","n/e","n/e","n/e","n/e","144","2","Deficit","Final"
"16.01.2020 03:00 - 16.01.2020 03:15","n/e","n/e","n/e","n/e","n/e","75","-7","Deficit","Final"
"16.01.2020 03:15 - 16.01.2020 03:30","n/e","n/e","n/e","n/e","n/e","49","0","Deficit","Final"
"16.01.2020 03:30 - 16.01.2020 03:45","n/e","n/e","n/e","n/e","n/e","29","1","Deficit","Final"
"16.01.2020 03:45 - 16.01.2020 04:00","n/e","n/e","n/e","n/e","n/e","26","-2","Deficit","Final"
"16.01.2020 04:00 - 16.01.2020 04:15","n/e","n/e","n/e","n/e","n/e","53","-3","Surplus","Final"
"16.01.2020 04:15 - 16.01.2020 04:30","n/e","n/e","n/e","n/e","n/e","95","1","Surplus","Final"
"16.01.2020 04:30 - 16.01.2020 04:45","n/e","n/e","n/e","n/e","n/e","71","-1","Surplus","Final"
"16.01.2020 04:45 - 16.01.2020 05:00","n/e","n/e","n/e","n/e","n/e","102","7","Surplus","Final"
"16.01.2020 05:00 - 16.01.2020 05:15","n/e","n/e","n/e","n/e","n/e","103","8","Surplus","Final"
"16.01.2020 05:15 - 16.01.2020 05:30","n/e","n/e","n/e","n/e","n/e","35","0","Surplus","Final"
"16.01.2020 05:30 - 16.01.2020 05:45","n/e","n/e","n/e","n/e","n/e","29","6","Deficit","Final"
"16.01.2020 05:45 - 16.01.2020 06:00","n/e","n/e","n/e","n/e","n/e","60","-10","Surplus","Final"
"16.01.2020 06:00 - 16.01.2020 06:15","n/e","n/e","n/e","n/e","n/e","161","0","Surplus","Final"
"16.01.2020 06:15 - 16.01.2020 06:30","n/e","n/e","n/e","n/e","n/e","123","-6","Surplus","Final"
"16.01.2020 06:30 - 16.01.2020 06:45","n/e","n/e","n/e","n/e","n/e","79","-3","Surplus","Final"
"16.01.2020 06:45 - 16.01.2020 07:00","n/e","n/e","n/e","n/e","n/e","95","-11","Surplus","Final"
"16.01.2020 07:00 - 16.01.2020 07:15","n/e","n/e","n/e","n/e","n/e","122","3","Surplus","Final"
"16.01.2020 07:15 - 16.01.2020 07:30","n/e","n/e","n/e","n/e","n/e","66","-5","Surplus","Final"
"16.01.2020 07:30 - 16.01.2020 07:45","n/e","n/e","n/e","n/e","n/e","1","-2","Surplus","Final"
"16.01.2020 07:45 - 16.01.2020 08:00","n/e","n/e","n/e","n/e","n/e","42","-6","Deficit","Final"
"16.01.2020 08:00 - 16.01.2020 08:15","n/e","n/e","n/e","n/e","n/e","104","2","Deficit","Final"
"16.01.2020 08:15 - 16.01.2020 08:30","n/e","n/e","n/e","n/e","n/e","91","-2","Deficit","Final"
"16.01.2020 08:30 - 16.01.2020 08:45","n/e","n/e","n/e","n/e","n/e","125","6","Deficit","Final"
"16.01.2020 08:45 - 16.01.2020 09:00","n/e","n/e","n/e","n/e","n/e","119","6","Deficit","Final"
"16.01.2020 09:00 - 16.01.2020 09:15","n/e","n/e","n/e","n/e","n/e","66","6","Deficit","Final"
"16.01.2020 09:15 - 16.01.2020 09:30","n/e","n/e","n/e","n/e","n/e","138","7","Deficit","Final"
"16.01.2020 09:30 - 16.01.2020 09:45","n/e","n/e","n/e","n/e","n/e","145","9","Deficit","Final"
"16.01.2020 09:45 - 16.01.2020 10:00","n/e","n/e","n/e","n/e","n/e","124","8","Deficit","Final"
"16.01.2020 10:00 - 16.01.2020 10:15","n/e","n/e","n/e","n/e","n/e","1","-1","Surplus","Final"
"16.01.2020 10:15 - 16.01.2020 10:30","n/e","n/e","n/e","n/e","n/e","3","11","Surplus","Final"
"16.01.2020 10:30 - 16.01.2020 10:45","n/e","n/e","n/e","n/e","n/e","10","13","Surplus","Final"
"16.01.2020 10:45 - 16.01.2020 11:00","n/e","n/e","n/e","n/e","n/e","53","8","Surplus","Final"
"16.01.2020 11:00 - 16.01.2020 11:15","n/e","n/e","n/e","n/e","n/e","58","-12","Surplus","Final"
"16.01.2020 11:15 - 16.01.2020 11:30","n/e","n/e","n/e","n/e","n/e","11","0","Surplus","Final"
"16.01.2020 11:30 - 16.01.2020 11:45","n/e","n/e","n/e","n/e","n/e","9","-3","Deficit","Final"
"16.01.2020 11:45 - 16.01.2020 12:00","n/e","n/e","n/e","n/e","n/e","59","-8","Surplus","Final"
"16.01.2020 12:00 - 16.01.2020 12:15","n/e","n/e","n/e","n/e","n/e","16","-2","Deficit","Final"
"16.01.2020 12:15 - 16.01.2020 12:30","n/e","n/e","n/e","n/e","n/e","38","-4","Surplus","Final"
"16.01.2020 12:30 - 16.01.2020 12:45","n/e","n/e","n/e","n/e","n/e","5","-6","Deficit","Final"
"16.01.2020 12:45 - 16.01.2020 13:00","n/e","n/e","n/e","n/e","n/e","63","7","Deficit","Final"
"16.01.2020 13:00 - 16.01.2020 13:15","n/e","n/e","n/e","n/e","n/e","117","-2","Deficit","Final"
"16.01.2020 13:15 - 16.01.2020 13:30","n/e","n/e","n/e","n/e","n/e","163","-1","Deficit","Final"
"16.01.2020 13:30 - 16.01.2020 13:45","n/e","n/e","n/e","n/e","n/e","124","-3","Deficit","Final"
"16.01.2020 13:45 - 16.01.2020 14:00","n/e","n/e","n/e","n/e","n/e","89","-2","Deficit","Final"
"16.01.2020 14:00 - 16.01.2020 14:15","n/e","n/e","n/e","n/e","n/e","65","-6","Deficit","Final"
"16.01.2020 14:15 - 16.01.2020 14:30","n/e","n/e","n/e","n/e","n/e","99","-3","Deficit","Final"
"16.01.2020 14:30 - 16.01.2020 14:45","n/e","n/e","n/e","n/e","n/e","74","-7","Deficit","Final"
"16.01.2020 14:45 - 16.01.2020 15:00","n/e","n/e","n/e","n/e","n/e","59","-2","Deficit","Final"
"16.01.2020 15:00 - 16.01.2020 15:15","n/e","n/e","n/e","n/e","n/e","89","-2","Deficit","Final"
"16.01.2020 15:15 - 16.01.2020 15:30","n/e","n/e","n/e","n/e","n/e","117","-4","Deficit","Final"
"16.01.2020 15:30 - 16.01.2020 15:45","n/e","n/e","n/e","n/e","n/e","96","-11","Deficit","Final"
"16.01.2020 15:45 - 16.01.2020 16:00","n/e","n/e","n/e","n/e","n/e","89","-14","Deficit","Final"
"16.01.2020 16:00 - 16.01.2020 16:15","n/e","n/e","n/e","n/e","n/e","83","0","Surplus","Final"
"16.01.2020 16:15 - 16.01.2020 16:30","n/e","n/e","n/e","n/e","n/e","124","-6","Surplus","Final"
"16.01.2020 16:30 - 16.01.2020 16:45","n/e","n/e","n/e","n/e","n/e","206","-9","Surplus","Final"
"16.01.2020 16:45 - 16.01.2020 17:00","n/e","n/e","n/e","n/e","n/e","247","-2","Surplus","Final"
"16.01.2020 17:00 - 16.01.2020 17:15","n/e","n/e","n/e","n/e","n/e","132","15","Surplus","Final"
"16.01.2020 17:15 - 16.01.2020 17:30","n/e","n/e","n/e","n/e","n/e","183","-5","Surplus","Final"
"16.01.2020 17:30 - 16.01.2020 17:45","n/e","n/e","n/e","n/e","n/e","146","-6","Surplus","Final"
"16.01.2020 17:45 - 16.01.2020 18:00","n/e","n/e","n/e","n/e","n/e","149","-2","Surplus","Final"
"16.01.2020 18:00 - 16.01.2020 18:15","n/e","n/e","n/e","n/e","n/e","86","9","Deficit","Final"
"16.01.2020 18:15 - 16.01.2020 18:30","n/e","n/e","n/e","n/e","n/e","69","5","Deficit","Final"
"16.01.2020 18:30 - 16.01.2020 18:45","n/e","n/e","n/e","n/e","n/e","9","5","Deficit","Final"
"16.01.2020 18:45 - 16.01.2020 19:00","n/e","n/e","n/e","n/e","n/e","1","-1","Surplus","Final"
"16.01.2020 19:00 - 16.01.2020 19:15","n/e","n/e","n/e","n/e","n/e","106","-14","Deficit","Final"
"16.01.2020 19:15 - 16.01.2020 19:30","n/e","n/e","n/e","n/e","n/e","161","4","Deficit","Final"
"16.01.2020 19:30 - 16.01.2020 19:45","n/e","n/e","n/e","n/e","n/e","205","3","Deficit","Final"
"16.01.2020 19:45 - 16.01.2020 20:00","n/e","n/e","n/e","n/e","n/e","199","7","Deficit","Final"
"16.01.2020 20:00 - 16.01.2020 20:15","n/e","n/e","n/e","n/e","n/e","268","-11","Deficit","Final"
"16.01.2020 20:15 - 16.01.2020 20:30","n/e","n/e","n/e","n/e","n/e","255","2","Deficit","Final"
"16.01.2020 20:30 - 16.01.2020 20:45","n/e","n/e","n/e","n/e","n/e","241","-1","Deficit","Final"
"16.01.2020 20:45 - 16.01.2020 21:00","n/e","n/e","n/e","n/e","n/e","222","2","Deficit","Final"
"16.01.2020 21:00 - 16.01.2020 21:15","n/e","n/e","n/e","n/e","n/e","222","-8","Deficit","Final"
"16.01.2020 21:15 - 16.01.2020 21:30","n/e","n/e","n/e","n/e","n/e","215","1","Deficit","Final"
"16.01.2020 21:30 - 16.01.2020 21:45","n/e","n/e","n/e","n/e","n/e","299","3","Deficit","Final"
"16.01.2020 21:45 - 16.01.2020 22:00","n/e","n/e","n/e","n/e","n/e","311","9","Deficit","Final"
"16.01.2020 22:00 - 16.01.2020 22:15","n/e","n/e","n/e","n/e","n/e","340","-9","Deficit","Final"
"16.01.2020 22:15 - 16.01.2020 22:30","n/e","n/e","n/e","n/e","n/e","308","2","Deficit","Final"
"16.01.2020 22:30 - 16.01.2020 22:45","n/e","n/e","n/e","n/e","n/e","311","-4","Deficit","Final"
"16.01.2020 22:45 - 16.01.2020 23:00","n/e","n/e","n/e","n/e","n/e","278","3","Deficit","Final"
"16.01.2020 23:00 - 16.01.2020 23:15","n/e","n/e","n/e","n/e","n/e","207","-1","Deficit","Final"
"16.01.2020 23:15 - 16.01.2020 23:30","n/e","n/e","n/e","n/e","n/e","106","4","Deficit","Final"
"16.01.2020 23:30 - 16.01.2020 23:45","n/e","n/e","n/e","n/e","n/e","78","0","Deficit","Final"
"16.01.2020 23:45 - 17.01.2020 00:00","n/e","n/e","n/e","n/e","n/e","43","13","Deficit","Final"
"17.01.2020 00:00 - 17.01.2020 00:15","n/e","n/e","n/e","n/e","n/e","8","-8","Deficit","Final"
"17.01.2020 00:15 - 17.01.2020 00:30","n/e","n/e","n/e","n/e","n/e","63","2","Deficit","Final"
"17.01.2020 00:30 - 17.01.2020 00:45","n/e","n/e","n/e","n/e","n/e","149","7","Deficit","Final"
"17.01.2020 00:45 - 17.01.2020 01:00","n/e","n/e","n/e","n/e","n/e","107","11","Deficit","Final"
"17.01.2020 01:00 - 17.01.2020 01:15","n/e","n/e","n/e","n/e","n/e","109","-5","Deficit","Final"
"17.01.2020 01:15 - 17.01.2020 01:30","n/e","n/e","n/e","n/e","n/e","107","5","Deficit","Final"
"17.01.2020 01:30 - 17.01.2020 01:45","n/e","n/e","n/e","n/e","n/e","154","3","Deficit","Final"
"17.01.2020 01:45 - 17.01.2020 02:00","n/e","n/e","n/e","n/e","n/e","190","5","Deficit","Final"
"17.01.2020 02:00 - 17.01.2020 02:15","n/e","n/e","n/e","n/e","n/e","184","-7","Deficit","Final"
"17.01.2020 02:15 - 17.01.2020 02:30","n/e","n/e","n/e","n/e","n/e","183","3","Deficit","Final"
"17.01.2020 02:30 - 17.01.2020 02:45","n/e","n/e","n/e","n/e","n/e","151","4","Deficit","Final"
"17.01.2020 02:45 - 17.01.2020 03:00","n/e","n/e","n/e","n/e","n/e","144","2","Deficit","Final"
"17.01.2020 03:00 - 17.01.2020 03:15","n/e","n/e","n/e","n/e","n/e","27","-3","Deficit","Final"
"17.01.2020 03:15 - 17.01.2020 03:30","n/e","n/e","n/e","n/e","n/e","23","1","Surplus","Final"
"17.01.2020 03:30 - 17.01.2020 03:45","n/e","n/e","n/e","n/e","n/e","7","1","Deficit","Final"
"17.01.2020 03:45 - 17.01.2020 04:00","n/e","n/e","n/e","n/e","n/e","18","3","Deficit","Final"
"17.01.2020 04:00 - 17.01.2020 04:15","n/e","n/e","n/e","n/e","n/e","22","0","Surplus","Final"
"17.01.2020 04:15 - 17.01.2020 04:30","n/e","n/e","n/e","n/e","n/e","6","0","Deficit","Final"
"17.01.2020 04:30 - 17.01.2020 04:45","n/e","n/e","n/e","n/e","n/e","36","0","Deficit","Final"
"17.01.2020 04:45 - 17.01.2020 05:00","n/e","n/e","n/e","n/e","n/e","43","1","Deficit","Final"
"17.01.2020 05:00 - 17.01.2020 05:15","n/e","n/e","n/e","n/e","n/e","113","1","Surplus","Final"
"17.01.2020 05:15 - 17.01.2020 05:30","n/e","n/e","n/e","n/e","n/e","136","-3","Surplus","Final"
"17.01.2020 05:30 - 17.01.2020 05:45","n/e","n/e","n/e","n/e","n/e","64","-2","Surplus","Final"
"17.01.2020 05:45 - 17.01.2020 06:00","n/e","n/e","n/e","n/e","n/e","36","-2","Surplus","Final"
"17.01.2020 06:00 - 17.01.2020 06:15","n/e","n/e","n/e","n/e","n/e","114","-2","Surplus","Final"
"17.01.2020 06:15 - 17.01.2020 06:30","n/e","n/e","n/e","n/e","n/e","59","-6","Surplus","Final"
"17.01.2020 06:30 - 17.01.2020 06:45","n/e","n/e","n/e","n/e","n/e","10","-3","Surplus","Final"
"17.01.2020 06:45 - 17.01.2020 07:00","n/e","n/e","n/e","n/e","n/e","47","-7","Surplus","Final"
"17.01.2020 07:00 - 17.01.2020 07:15","n/e","n/e","n/e","n/e","n/e","55","1","Deficit","Final"
"17.01.2020 07:15 - 17.01.2020 07:30","n/e","n/e","n/e","n/e","n/e","97","2","Deficit","Final"
"17.01.2020 07:30 - 17.01.2020 07:45","n/e","n/e","n/e","n/e","n/e","150","-7","Deficit","Final"
"17.01.2020 07:45 - 17.01.2020 08:00","n/e","n/e","n/e","n/e","n/e","71","-4","Deficit","Final"
"17.01.2020 08:00 - 17.01.2020 08:15","n/e","n/e","n/e","n/e","n/e","17","0","Surplus","Final"
"17.01.2020 08:15 - 17.01.2020 08:30","n/e","n/e","n/e","n/e","n/e","31","-4","Surplus","Final"
"17.01.2020 08:30 - 17.01.2020 08:45","n/e","n/e","n/e","n/e","n/e","83","-3","Surplus","Final"
"17.01.2020 08:45 - 17.01.2020 09:00","n/e","n/e","n/e","n/e","n/e","101","-1","Surplus","Final"
"17.01.2020 09:00 - 17.01.2020 09:15","n/e","n/e","n/e","n/e","n/e","3","-2","Surplus","Final"
"17.01.2020 09:15 - 17.01.2020 09:30","n/e","n/e","n/e","n/e","n/e","49","0","Deficit","Final"
"17.01.2020 09:30 - 17.01.2020 09:45","n/e","n/e","n/e","n/e","n/e","41","-1","Deficit","Final"
"17.01.2020 09:45 - 17.01.2020 10:00","n/e","n/e","n/e","n/e","n/e","72","3","Deficit","Final"
"17.01.2020 10:00 - 17.01.2020 10:15","n/e","n/e","n/e","n/e","n/e","49","-4","Surplus","Final"
"17.01.2020 10:15 - 17.01.2020 10:30","n/e","n/e","n/e","n/e","n/e","10","-1","Surplus","Final"
"17.01.2020 10:30 - 17.01.2020 10:45","n/e","n/e","n/e","n/e","n/e","32","-2","Surplus","Final"
"17.01.2020 10:45 - 17.01.2020 11:00","n/e","n/e","n/e","n/e","n/e","0","0","Balanced","Final"
"17.01.2020 11:00 - 17.01.2020 11:15","n/e","n/e","n/e","n/e","n/e","132","1","Deficit","Final"
"17.01.2020 11:15 - 17.01.2020 11:30","n/e","n/e","n/e","n/e","n/e","171","0","Deficit","Final"
"17.01.2020 11:30 - 17.01.2020 11:45","n/e","n/e","n/e","n/e","n/e","164","-1","Deficit","Final"
"17.01.2020 11:45 - 17.01.2020 12:00","n/e","n/e","n/e","n/e","n/e","93","-4","Deficit","Final"
"17.01.2020 12:00 - 17.01.2020 12:15","n/e","n/e","n/e","n/e","n/e","118","0","Deficit","Final"
"17.01.2020 12:15 - 17.01.2020 12:30","n/e","n/e","n/e","n/e","n/e","126","1","Deficit","Final"
"17.01.2020 12:30 - 17.01.2020 12:45","n/e","n/e","n/e","n/e","n/e","153","2","Deficit","Final"
"17.01.2020 12:45 - 17.01.2020 13:00","n/e","n/e","n/e","n/e","n/e","139","2","Deficit","Final"
"17.01.2020 13:00 - 17.01.2020 13:15","n/e","n/e","n/e","n/e","n/e","241","-8","Deficit","Final"
"17.01.2020 13:15 - 17.01.2020 13:30","n/e","n/e","n/e","n/e","n/e","202","0","Deficit","Final"
"17.01.2020 13:30 - 17.01.2020 13:45","n/e","n/e","n/e","n/e","n/e","180","-3","Deficit","Final"
"17.01.2020 13:45 - 17.01.2020 14:00","n/e","n/e","n/e","n/e","n/e","182","5","Deficit","Final"
"17.01.2020 14:00 - 17.01.2020 14:15","n/e","n/e","n/e","n/e","n/e","212","-4","Deficit","Final"
"17.01.2020 14:15 - 17.01.2020 14:30","n/e","n/e","n/e","n/e","n/e","219","-5","Deficit","Final"
"17.01.2020 14:30 - 17.01.2020 14:45","n/e","n/e","n/e","n/e","n/e","185","-5","Deficit","Final"
"17.01.2020 14:45 - 17.01.2020 15:00","n/e","n/e","n/e","n/e","n/e","179","-2","Deficit","Final"
"17.01.2020 15:00 - 17.01.2020 15:15","n/e","n/e","n/e","n/e","n/e","160","0","Deficit","Final"
"17.01.2020 15:15 - 17.01.2020 15:30","n/e","n/e","n/e","n/e","n/e","112","-2","Deficit","Final"
"17.01.2020 15:30 - 17.01.2020 15:45","n/e","n/e","n/e","n/e","n/e","17","-7","Deficit","Final"
"17.01.2020 15:45 - 17.01.2020 16:00","n/e","n/e","n/e","n/e","n/e","25","0","Surplus","Final"
"17.01.2020 16:00 - 17.01.2020 16:15","n/e","n/e","n/e","n/e","n/e","13","5","Deficit","Final"
"17.01.2020 16:15 - 17.01.2020 16:30","n/e","n/e","n/e","n/e","n/e","4","-4","Deficit","Final"
"17.01.2020 16:30 - 17.01.2020 16:45","n/e","n/e","n/e","n/e","n/e","3","-5","Surplus","Final"
"17.01.2020 16:45 - 17.01.2020 17:00","n/e","n/e","n/e","n/e","n/e","3","-4","Deficit","Final"
"17.01.2020 17:00 - 17.01.2020 17:15","n/e","n/e","n/e","n/e","n/e","133","2","Deficit","Final"
"17.01.2020 17:15 - 17.01.2020 17:30","n/e","n/e","n/e","n/e","n/e","140","-5","Deficit","Final"
"17.01.2020 17:30 - 17.01.2020 17:45","n/e","n/e","n/e","n/e","n/e","120","-2","Deficit","Final"
"17.01.2020 17:45 - 17.01.2020 18:00","n/e","n/e","n/e","n/e","n/e","109","-4","Deficit","Final"
"17.01.2020 18:00 - 17.01.2020 18:15","n/e","n/e","n/e","n/e","n/e","175","1","Deficit","Final"
"17.01.2020 18:15 - 17.01.2020 18:30","n/e","n/e","n/e","n/e","n/e","145","1","Deficit","Final"
"17.01.2020 18:30 - 17.01.2020 18:45","n/e","n/e","n/e","n/e","n/e","84","-2","Deficit","Final"
"17.01.2020 18:45 - 17.01.2020 19:00","n/e","n/e","n/e","n/e","n/e","58","-1","Deficit","Final"
"17.01.2020 19:00 - 17.01.2020 19:15","n/e","n/e","n/e","n/e","n/e","6","-5","Surplus","Final"
"17.01.2020 19:15 - 17.01.2020 19:30","n/e","n/e","n/e","n/e","n/e","84","3","Surplus","Final"
"17.01.2020 19:30 - 17.01.2020 19:45","n/e","n/e","n/e","n/e","n/e","55","3","Surplus","Final"
"17.01.2020 19:45 - 17.01.2020 20:00","n/e","n/e","n/e","n/e","n/e","78","5","Surplus","Final"
"17.01.2020 20:00 - 17.01.2020 20:15","n/e","n/e","n/e","n/e","n/e","83","-8","Deficit","Final"
"17.01.2020 20:15 - 17.01.2020 20:30","n/e","n/e","n/e","n/e","n/e","90","1","Deficit","Final"
"17.01.2020 20:30 - 17.01.2020 20:45","n/e","n/e","n/e","n/e","n/e","14","0","Surplus","Final"
"17.01.2020 20:45 - 17.01.2020 21:00","n/e","n/e","n/e","n/e","n/e","104","5","Surplus","Final"
"17.01.2020 21:00 - 17.01.2020 21:15","n/e","n/e","n/e","n/e","n/e","63","-6","Deficit","Final"
"17.01.2020 21:15 - 17.01.2020 21:30","n/e","n/e","n/e","n/e","n/e","31","1","Deficit","Final"
"17.01.2020 21:30 - 17.01.2020 21:45","n/e","n/e","n/e","n/e","n/e","65","2","Surplus","Final"
"17.01.2020 21:45 - 17.01.2020 22:00","n/e","n/e","n/e","n/e","n/e","3","7","Deficit","Final"
"17.01.2020 22:00 - 17.01.2020 22:15","n/e","n/e","n/e","n/e","n/e","76","-6","Deficit","Final"
"17.01.2020 22:15 - 17.01.2020 22:30","n/e","n/e","n/e","n/e","n/e","27","1","Deficit","Final"
"17.01.2020 22:30 - 17.01.2020 22:45","n/e","n/e","n/e","n/e","n/e","34","-2","Surplus","Final"
"17.01.2020 22:45 - 17.01.2020 23:00","n/e","n/e","n/e","n/e","n/e","43","2","Surplus","Final"
"17.01.2020 23:00 - 17.01.2020 23:15","n/e","n/e","n/e","n/e","n/e","45","-11","Surplus","Final"
"17.01.2020 23:15 - 17.01.2020 23:30","n/e","n/e","n/e","n/e","n/e","72","-1","Surplus","Final"
"17.01.2020 23:30 - 17.01.2020 23:45","n/e","n/e","n/e","n/e","n/e","46","8","Surplus","Final"
"17.01.2020 23:45 - 18.01.2020 00:00","n/e","n/e","n/e","n/e","n/e","112","7","Surplus","Final"
"18.01.2020 00:00 - 18.01.2020 00:15","n/e","n/e","n/e","n/e","n/e","107","-17","Surplus","Final"
"18.01.2020 00:15 - 18.01.2020 00:30","n/e","n/e","n/e","n/e","n/e","114","-3","Surplus","Final"
"18.01.2020 00:30 - 18.01.2020 00:45","n/e","n/e","n/e","n/e","n/e","171","2","Surplus","Final"
"18.01.2020 00:45 - 18.01.2020 01:00","n/e","n/e","n/e","n/e","n/e","94","10","Surplus","Final"
"18.01.2020 01:00 - 18.01.2020 01:15","n/e","n/e","n/e","n/e","n/e","93","-2","Deficit","Final"
"18.01.2020 01:15 - 18.01.2020 01:30","n/e","n/e","n/e","n/e","n/e","82","1","Deficit","Final"
"18.01.2020 01:30 - 18.01.2020 01:45","n/e","n/e","n/e","n/e","n/e","122","2","Deficit","Final"
"18.01.2020 01:45 - 18.01.2020 02:00","n/e","n/e","n/e","n/e","n/e","132","5","Deficit","Final"
"18.01.2020 02:00 - 18.01.2020 02:15","n/e","n/e","n/e","n/e","n/e","39","-7","Deficit","Final"
"18.01.2020 02:15 - 18.01.2020 02:30","n/e","n/e","n/e","n/e","n/e","26","3","Deficit","Final"
"18.01.2020 02:30 - 18.01.2020 02:45","n/e","n/e","n/e","n/e","n/e","20","0","Deficit","Final"
"18.01.2020 02:45 - 18.01.2020 03:00","n/e","n/e","n/e","n/e","n/e","0","7","Balanced","Final"
"18.01.2020 03:00 - 18.01.2020 03:15","n/e","n/e","n/e","n/e","n/e","20","-4","Surplus","Final"
