"Imbalance settlement period CET/CEST","Generation / + Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Generation / - Imbalance price [Currency/MWh] - SCA|DE(TenneT GER)","Price for consumption [Currency/MWh] - SCA|DE(TenneT GER)","Currency","Status","Total Imbalance [MWh] - SCA|DE(TenneT GER)","Difference","Situation","Status"
"03.01.2022 10:30 - 03.01.2022 10:45","n/e","n/e","n/e","n/e","n/e","222","8","Deficit","Final"
"03.01.2022 10:45 - 03.01.2022 11:00","n/e","n/e","n/e","n/e","n/e","152","3","Deficit","Final"
"03.01.2022 11:00 - 03.01.2022 11:15","n/e","n/e","n/e","n/e","n/e","46","-8","Deficit","Final"
"03.01.2022 11:15 - 03.01.2022 11:30","n/e","n/e","n/e","n/e","n/e","25","0","Deficit","Final"
"03.01.2022 11:30 - 03.01.2022 11:45","n/e","n/e","n/e","n/e","n/e","1","-2","Deficit","Final"
"03.01.2022 11:45 - 03.01.2022 12:00","n/e","n/e","n/e","n/e","n/e","43","1","Deficit","Final"
"03.01.2022 12:00 - 03.01.2022 12:15","n/e","n/e","n/e","n/e","n/e","156","-3","Deficit","Final"
"03.01.2022 12:15 - 03.01.2022 12:30","n/e","n/e","n/e","n/e","n/e","145","0","Deficit","Final"
"03.01.2022 12:30 - 03.01.2022 12:45","n/e","n/e","n/e","n/e","n/e","214","-1","Deficit","Final"
"03.01.2022 12:45 - 03.01.2022 13:00","n/e","n/e","n/e","n/e","n/e","177","1","Deficit","Final"
"03.01.2022 13:00 - 03.01.2022 13:15","n/e","n/e","n/e","n/e","n/e","65","-3","Deficit","Final"
"03.01.2022 13:15 - 03.01.2022 13:30","n/e","n/e","n/e","n/e","n/e","41","2","Deficit","Final"
"03.01.2022 13:30 - 03.01.2022 13:45","n/e","n/e","n/e","n/e","n/e","64","-3","Deficit","Final"
"03.01.2022 13:45 - 03.01.2022 14:00","n/e","n/e","n/e","n/e","n/e","54","0","Deficit","Final"
"03.01.2022 14:00 - 03.01.2022 14:15","n/e","n/e","n/e","n/e","n/e","9","-2","Surplus","Final"
"03.01.2022 14:15 - 03.01.2022 14:30","n/e","n/e","n/e","n/e","n/e","66","1","Surplus","Final"
"03.01.2022 14:30 - 03.01.2022 14:45","n/e","n/e","n/e","n/e","n/e","63","-1","Surplus","Final"
"03.01.2022 14:45 - 03.01.2022 15:00","n/e","n/e","n/e","n/e","n/e","39","0","Deficit","Final"
"03.01.2022 15:00 - 03.01.2022 15:15","n/e","n/e","n/e","n/e","n/e","102","4","Deficit","Final"
"03.01.2022 15:15 - 03.01.2022 15:30","n/e","n/e","n/e","n/e","n/e","100","2","Deficit","Final"
"03.01.2022 15:30 - 03.01.2022 15:45","n/e","n/e","n/e","n/e","n/e","165","-3","Deficit","Final"
"03.01.2022 15:45 - 03.01.2022 16:00","n/e","n/e","n/e","n/e","n/e","94","2","Deficit","Final"
"03.01.2022 16:00 - 03.01.2022 16:15","n/e","n/e","n/e","n/e","n/e","65","5","Deficit","Final"
"03.01.2022 16:15 - 03.01.2022 16:30","n/e","n/e","n/e","n/e","n/e","122","-3","Deficit","Final"
"03.01.2022 16:30 - 03.01.2022 16:45","n/e","n/e","n/e","n/e","n/e","112","-3","Deficit","Final"
"03.01.2022 16:45 - 03.01.2022 17:00","n/e","n/e","n/e","n/e","n/e","106","-7","Deficit","Final"
"03.01.2022 17:00 - 03.01.2022 17:15","n/e","n/e","n/e","n/e","n/e","53","8","Surplus","Final"
"03.01.2022 17:15 - 03.01.2022 17:30","n/e","n/e","n/e","n/e","n/e","6","-6","Surplus","Final"
"03.01.2022 17:30 - 03.01.2022 17:45","n/e","n/e","n/e","n/e","n/e","36","1","Surplus","Final"
"03.01.2022 17:45 - 03.01.2022 18:00","n/e","n/e","n/e","n/e","n/e","24","3","Surplus","Final"
"03.01.2022 18:00 - 03.01.2022 18:15","n/e","n/e","n/e","n/e","n/e","121","-2","Deficit","Final"
"03.01.2022 18:15 - 03.01.2022 18:30","n/e","n/e","n/e","n/e","n/e","206","-3","Deficit","Final"
"03.01.2022 18:30 - 03.01.2022 18:45","n/e","n/e","n/e","n/e","n/e","211","-2","Deficit","Final"
"03.01.2022 18:45 - 03.01.2022 19:00","n/e","n/e","n/e","n/e","n/e","198","-1","Deficit","Final"
"03.01.2022 19:00 - 03.01.2022 19:15","n/e","n/e","n/e","n/e","n/e","161","-9","Deficit","Final"
"03.01.2022 19:15 - 03.01.2022 19:30","n/e","n/e","n/e","n/e","n/e","116","2","Deficit","Final"
"03.01.2022 19:30 - 03.01.2022 19:45","n/e","n/e","n/e","n/e","n/e","117","2","Deficit","Final"
"03.01.2022 19:45 - 03.01.2022 20:00","n/e","n/e","n/e","n/e","n/e","80","4","Deficit","Final"
"03.01.2022 20:00 - 03.01.2022 20:15","n/e","n/e","n/e","n/e","n/e","49","-10","Surplus","Final"
"03.01.2022 20:15 - 03.01.2022 20:30","n/e","n/e","n/e","n/e","n/e","13","1","Deficit","Final"
"03.01.2022 20:30 - 03.01.2022 20:45","n/e","n/e","n/e","n/e","n/e","24","-2","Deficit","Final"
"03.01.2022 20:45 - 03.01.2022 21:00","n/e","n/e","n/e","n/e","n/e","44","0","Surplus","Final"
"03.01.2022 21:00 - 03.01.2022 21:15","n/e","n/e","n/e","n/e","n/e","127","-15","Surplus","Final"
"03.01.2022 21:15 - 03.01.2022 21:30","n/e","n/e","n/e","n/e","n/e","113","-6","Surplus","Final"
"03.01.2022 21:30 - 03.01.2022 21:45","n/e","n/e","n/e","n/e","n/e","109","4","Surplus","Final"
"03.01.2022 21:45 - 03.01.2022 22:00","n/e","n/e","n/e","n/e","n/e","226","2","Surplus","Final"
"03.01.2022 22:00 - 03.01.2022 22:15","n/e","n/e","n/e","n/e","n/e","120","-9","Surplus","Final"
"03.01.2022 22:15 - 03.01.2022 22:30","n/e","n/e","n/e","n/e","n/e","97","0","Surplus","Final"
"03.01.2022 22:30 - 03.01.2022 22:45","n/e","n/e","n/e","n/e","n/e","108","2","Surplus","Final"
"03.01.2022 22:45 - 03.01.2022 23:00","n/e","n/e","n/e","n/e","n/e","105","0","Surplus","Final"
"03.01.2022 23:00 - 03.01.2022 23:15","n/e","n/e","n/e","n/e","n/e","24","-3","Surplus","Final"
"03.01.2022 23:15 - 03.01.2022 23:30","n/e","n/e","n/e","n/e","n/e","16","3","Surplus","Final"
"03.01.2022 23:30 - 03.01.2022 23:45","n/e","n/e","n/e","n/e","n/e","18","-2","Deficit","Final"
"03.01.2022 23:45 - 04.01.2022 00:00","n/e","n/e","n/e","n/e","n/e","49","10","Deficit","Final"
"04.01.2022 00:00 - 04.01.2022 00:15","n/e","n/e","n/e","n/e","n/e","175","-1","Deficit","Final"
"04.01.2022 00:15 - 04.01.2022 00:30","n/e","n/e","n/e","n/e","n/e","108","4","Deficit","Final"
"04.01.2022 00:30 - 04.01.2022 00:45","n/e","n/e","n/e","n/e","n/e","55","15","Deficit","Final"
"04.01.2022 00:45 - 04.01.2022 01:00","n/e","n/e","n/e","n/e","n/e","8","15","Deficit","Final"
"04.01.2022 01:00 - 04.01.2022 01:15","n/e","n/e","n/e","n/e","n/e","153","-6","Surplus","Final"
"04.01.2022 01:15 - 04.01.2022 01:30","n/e","n/e","n/e","n/e","n/e","119","0","Surplus","Final"
"04.01.2022 01:30 - 04.01.2022 01:45","n/e","n/e","n/e","n/e","n/e","109","3","Surplus","Final"
"04.01.2022 01:45 - 04.01.2022 02:00","n/e","n/e","n/e","n/e","n/e","75","4","Surplus","Final"
"04.01.2022 02:00 - 04.01.2022 02:15","n/e","n/e","n/e","n/e","n/e","4","-18","Deficit","Final"
"04.01.2022 02:15 - 04.01.2022 02:30","n/e","n/e","n/e","n/e","n/e","29","-5","Deficit","Final"
"04.01.2022 02:30 - 04.01.2022 02:45","n/e","n/e","n/e","n/e","n/e","7","1","Deficit","Final"
"04.01.2022 02:45 - 04.01.2022 03:00","n/e","n/e","n/e","n/e","n/e","54","3","Surplus","Final"
"04.01.2022 03:00 - 04.01.2022 03:15","n/e","n/e","n/e","n/e","n/e","102","-10","Surplus","Final"
"04.01.2022 03:15 - 04.01.2022 03:30","n/e","n/e","n/e","n/e","n/e","81","-2","Surplus","Final"
"04.01.2022 03:30 - 04.01.2022 03:45","n/e","n/e","n/e","n/e","n/e","1","6","Deficit","Final"
"04.01.2022 03:45 - 04.01.2022 04:00","n/e","n/e","n/e","n/e","n/e","58","0","Deficit","Final"
"04.01.2022 04:00 - 04.01.2022 04:15","n/e","n/e","n/e","n/e","n/e","89","-5","Deficit","Final"
"04.01.2022 04:15 - 04.01.2022 04:30","n/e","n/e","n/e","n/e","n/e","40","-2","Deficit","Final"
"04.01.2022 04:30 - 04.01.2022 04:45","n/e","n/e","n/e","n/e","n/e","34","-2","Deficit","Final"
"04.01.2022 04:45 - 04.01.2022 05:00","n/e","n/e","n/e","n/e","n/e","45","7","Surplus","Final"
"04.01.2022 05:00 - 04.01.2022 05:15","n/e","n/e","n/e","n/e","n/e","49","12","Surplus","Final"
"04.01.2022 05:15 - 04.01.2022 05:30","n/e","n/e","n/e","n/e","n/e","58","0","Surplus","Final"
"04.01.2022 05:30 - 04.01.2022 05:45","n/e","n/e","n/e","n/e","n/e","72","0","Surplus","Final"
"04.01.2022 05:45 - 04.01.2022 06:00","n/e","n/e","n/e","n/e","n/e","141","4","Surplus","Final"
"04.01.2022 06:00 - 04.01.2022 06:15","n/e","n/e","n/e","n/e","n/e","258","1","Surplus","Final"
"04.01.2022 06:15 - 04.01.2022 06:30","n/e","n/e","n/e","n/e","n/e","279","1","Surplus","Final"
"04.01.2022 06:30 - 04.01.2022 06:45","n/e","n/e","n/e","n/e","n/e","262","-6","Surplus","Final"
"04.01.2022 06:45 - 04.01.2022 07:00","n/e","n/e","n/e","n/e","n/e","252","0","Surplus","Final"
"04.01.2022 07:00 - 04.01.2022 07:15","n/e","n/e","n/e","n/e","n/e","291","7","Surplus","Final"
"04.01.2022 07:15 - 04.01.2022 07:30","n/e","n/e","n/e","n/e","n/e","205","-3","Surplus","Final"
"04.01.2022 07:30 - 04.01.2022 07:45","n/e","n/e","n/e","n/e","n/e","172","-6","Surplus","Final"
"04.01.2022 07:45 - 04.01.2022 08:00","n/e","n/e","n/e","n/e","n/e","187","-3","Surplus","Final"
"04.01.2022 08:00 - 04.01.2022 08:15","n/e","n/e","n/e","n/e","n/e","11","11","Surplus","Final"
"04.01.2022 08:15 - 04.01.2022 08:30","n/e","n/e","n/e","n/e","n/e","50","-2","Deficit","Final"
"04.01.2022 08:30 - 04.01.2022 08:45","n/e","n/e","n/e","n/e","n/e","77","-7","Surplus","Final"
"04.01.2022 08:45 - 04.01.2022 09:00","n/e","n/e","n/e","n/e","n/e","26","-1","Surplus","Final"
"04.01.2022 09:00 - 04.01.2022 09:15","n/e","n/e","n/e","n/e","n/e","19","4","Surplus","Final"
"04.01.2022 09:15 - 04.01.2022 09:30","n/e","n/e","n/e","n/e","n/e","36","3","Surplus","Final"
"04.01.2022 09:30 - 04.01.2022 09:45","n/e","n/e","n/e","n/e","n/e","45","2","Surplus","Final"
"04.01.2022 09:45 - 04.01.2022 10:00","n/e","n/e","n/e","n/e","n/e","135","1","Surplus","Final"
"04.01.2022 10:00 - 04.01.2022 10:15","n/e","n/e","n/e","n/e","n/e","90","-8","Surplus","Final"
"04.01.2022 10:15 - 04.01.2022 10:30","n/e","n/e","n/e","n/e","n/e","193","-1","Surplus","Final"
"04.01.2022 10:30 - 04.01.2022 10:45","n/e","n/e","n/e","n/e","n/e","157","-5","Surplus","Final"
"04.01.2022 10:45 - 04.01.2022 11:00","n/e","n/e","n/e","n/e","n/e","2","-3","Surplus","Final"
"04.01.2022 11:00 - 04.01.2022 11:15","n/e","n/e","n/e","n/e","n/e","170","-11","Deficit","Final"
"04.01.2022 11:15 - 04.01.2022 11:30","n/e","n/e","n/e","n/e","n/e","144","1","Deficit","Final"
"04.01.2022 11:30 - 04.01.2022 11:45","n/e","n/e","n/e","n/e","n/e","114","-5","Deficit","Final"
"04.01.2022 11:45 - 04.01.2022 12:00","n/e","n/e","n/e","n/e","n/e","124","-12","Deficit","Final"
"04.01.2022 12:00 - 04.01.2022 12:15","n/e","n/e","n/e","n/e","n/e","30","-8","Deficit","Final"
"04.01.2022 12:15 - 04.01.2022 12:30","n/e","n/e","n/e","n/e","n/e","24","-6","Deficit","Final"
"04.01.2022 12:30 - 04.01.2022 12:45","n/e","n/e","n/e","n/e","n/e","62","-1","Surplus","Final"
"04.01.2022 12:45 - 04.01.2022 13:00","n/e","n/e","n/e","n/e","n/e","32","6","Surplus","Final"
"04.01.2022 13:00 - 04.01.2022 13:15","n/e","n/e","n/e","n/e","n/e","174","0","Surplus","Final"
"04.01.2022 13:15 - 04.01.2022 13:30","n/e","n/e","n/e","n/e","n/e","243","5","Surplus","Final"
"04.01.2022 13:30 - 04.01.2022 13:45","n/e","n/e","n/e","n/e","n/e","241","0","Surplus","Final"
"04.01.2022 13:45 - 04.01.2022 14:00","n/e","n/e","n/e","n/e","n/e","246","3","Surplus","Final"
"04.01.2022 14:00 - 04.01.2022 14:15","n/e","n/e","n/e","n/e","n/e","123","-4","Surplus","Final"
"04.01.2022 14:15 - 04.01.2022 14:30","n/e","n/e","n/e","n/e","n/e","41","-4","Deficit","Final"
"04.01.2022 14:30 - 04.01.2022 14:45","n/e","n/e","n/e","n/e","n/e","128","3","Deficit","Final"
"04.01.2022 14:45 - 04.01.2022 15:00","n/e","n/e","n/e","n/e","n/e","29","-2","Deficit","Final"
"04.01.2022 15:00 - 04.01.2022 15:15","n/e","n/e","n/e","n/e","n/e","48","3","Deficit","Final"
"04.01.2022 15:15 - 04.01.2022 15:30","n/e","n/e","n/e","n/e","n/e","0","6","Balanced","Final"
"04.01.2022 15:30 - 04.01.2022 15:45","n/e","n/e","n/e","n/e","n/e","91","-4","Deficit","Final"
"04.01.2022 15:45 - 04.01.2022 16:00","n/e","n/e","n/e","n/e","n/e","141","-1","Deficit","Final"
"04.01.2022 16:00 - 04.01.2022 16:15","n/e","n/e","n/e","n/e","n/e","106","5","Deficit","Final"
"04.01.2022 16:15 - 04.01.2022 16:30","n/e","n/e","n/e","n/e","n/e","43","-4","Deficit","Final"
"04.01.2022 16:30 - 04.01.2022 16:45","n/e","n/e","n/e","n/e","n/e","40","-5","Surplus","Final"
"04.01.2022 16:45 - 04.01.2022 17:00","n/e","n/e","n/e","n/e","n/e","24","-3","Deficit","Final"
"04.01.2022 17:00 - 04.01.2022 17:15","n/e","n/e","n/e","n/e","n/e","30","4","Deficit","Final"
"04.01.2022 17:15 - 04.01.2022 17:30","n/e","n/e","n/e","n/e","n/e","61","-6","Deficit","Final"
"04.01.2022 17:30 - 04.01.2022 17:45","n/e","n/e","n/e","n/e","n/e","109","-1","Deficit","Final"
"04.01.2022 17:45 - 04.01.2022 18:00","n/e","n/e","n/e","n/e","n/e","91","0","Deficit","Final"
"04.01.2022 18:00 - 04.01.2022 18:15","n/e","n/e","n/e","n/e","n/e","18","-14","Deficit","Final"
"04.01.2022 18:15 - 04.01.2022 18:30","n/e","n/e","n/e","n/e","n/e","85","-2","Surplus","Final"
"04.01.2022 18:30 - 04.01.2022 18:45","n/e","n/e","n/e","n/e","n/e","100","-1","Surplus","Final"
"04.01.2022 18:45 - 04.01.2022 19:00","n/e","n/e","n/e","n/e","n/e","24","0","Surplus","Final"
"04.01.2022 19:00 - 04.01.2022 19:15","n/e","n/e","n/e","n/e","n/e","60","-4","Deficit","Final"
"04.01.2022 19:15 - 04.01.2022 19:30","n/e","n/e","n/e","n/e","n/e","112","-1","Deficit","Final"
"04.01.2022 19:30 - 04.01.2022 19:45","n/e","n/e","n/e","n/e","n/e","24","2","Surplus","Final"
"04.01.2022 19:45 - 04.01.2022 20:00","n/e","n/e","n/e","n/e","n/e","60","-2","Surplus","Final"
"04.01.2022 20:00 - 04.01.2022 20:15","n/e","n/e","n/e","n/e","n/e","34","-21","Deficit","Final"
"04.01.2022 20:15 - 04.01.2022 20:30","n/e","n/e","n/e","n/e","n/e","105","-8","Deficit","Final"
"04.01.2022 20:30 - 04.01.2022 20:45","n/e","n/e","n/e","n/e","n/e","77","4","Deficit","Final"
"04.01.2022 20:45 - 04.01.2022 21:00","n/e","n/e","n/e","n/e","n/e","12","-1","Deficit","Final"
"04.01.2022 21:00 - 04.01.2022 21:15","n/e","n/e","n/e","n/e","n/e","66","-14","Surplus","Final"
"04.01.2022 21:15 - 04.01.2022 21:30","n/e","n/e","n/e","n/e","n/e","74","1","Deficit","Final"
"04.01.2022 21:30 - 04.01.2022 21:45","n/e","n/e","n/e","n/e","n/e","119","4","Deficit","Final"
"04.01.2022 21:45 - 04.01.2022 22:00","n/e","n/e","n/e","n/e","n/e","93","5","Deficit","Final"
"04.01.2022 22:00 - 04.01.2022 22:15","n/e","n/e","n/e","n/e","n/e","116","0","Deficit","Final"
"04.01.2022 22:15 - 04.01.2022 22:30","n/e","n/e","n/e","n/e","n/e","43","1","Deficit","Final"
"04.01.2022 22:30 - 04.01.2022 22:45","n/e","n/e","n/e","n/e","n/e","18","-3","Deficit","Final"
"04.01.2022 22:45 - 04.01.2022 23:00","n/e","n/e","n/e","n/e","n/e","8","-2","Deficit","Final"
"04.01.2022 23:00 - 04.01.2022 23:15","n/e","n/e","n/e","n/e","n/e","68","-7","Surplus","Final"
"04.01.2022 23:15 - 04.01.2022 23:30","n/e","n/e","n/e","n/e","n/e","62","-1","Surplus","Final"
"04.01.2022 23:30 - 04.01.2022 23:45","n/e","n/e","n/e","n/e","n/e","9","3","Deficit","Final"
"04.01.2022 23:45 - 05.01.2022 00:00","n/e","n/e","n/e","n/e","n/e","50","3","Surplus","Final"
"05.01.2022 00:00 - 05.01.2022 00:15","n/e","n/e","n/e","n/e","n/e","56","-29","Surplus","Final"
"05.01.2022 00:15 - 05.01.2022 00:30","n/e","n/e","n/e","n/e","n/e","75","1","Surplus","Final"
"05.01.2022 00:30 - 05.01.2022 00:45","n/e","n/e","n/e","n/e","n/e","67","2","Surplus","Final"
"05.01.2022 00:45 - 05.01.2022 01:00","n/e","n/e","n/e","n/e","n/e","30","6","Surplus","Final"
"05.01.2022 01:00 - 05.01.2022 01:15","n/e","n/e","n/e","n/e","n/e","32","-22","Surplus","Final"
"05.01.2022 01:15 - 05.01.2022 01:30","n/e","n/e","n/e","n/e","n/e","79","2","Surplus","Final"
"05.01.2022 01:30 - 05.01.2022 01:45","n/e","n/e","n/e","n/e","n/e","99","2","Surplus","Final"
"05.01.2022 01:45 - 05.01.2022 02:00","n/e","n/e","n/e","n/e","n/e","73","3","Surplus","Final"
"05.01.2022 02:00 - 05.01.2022 02:15","n/e","n/e","n/e","n/e","n/e","6","-13","Deficit","Final"
"05.01.2022 02:15 - 05.01.2022 02:30","n/e","n/e","n/e","n/e","n/e","50","4","Deficit","Final"
"05.01.2022 02:30 - 05.01.2022 02:45","n/e","n/e","n/e","n/e","n/e","59","2","Deficit","Final"
"05.01.2022 02:45 - 05.01.2022 03:00","n/e","n/e","n/e","n/e","n/e","73","3","Deficit","Final"
"05.01.2022 03:00 - 05.01.2022 03:15","n/e","n/e","n/e","n/e","n/e","57","-5","Deficit","Final"
"05.01.2022 03:15 - 05.01.2022 03:30","n/e","n/e","n/e","n/e","n/e","14","1","Deficit","Final"
"05.01.2022 03:30 - 05.01.2022 03:45","n/e","n/e","n/e","n/e","n/e","23","1","Deficit","Final"
"05.01.2022 03:45 - 05.01.2022 04:00","n/e","n/e","n/e","n/e","n/e","20","2","Deficit","Final"
"05.01.2022 04:00 - 05.01.2022 04:15","n/e","n/e","n/e","n/e","n/e","15","-2","Deficit","Final"
"05.01.2022 04:15 - 05.01.2022 04:30","n/e","n/e","n/e","n/e","n/e","28","-2","Deficit","Final"
"05.01.2022 04:30 - 05.01.2022 04:45","n/e","n/e","n/e","n/e","n/e","55","-1","Surplus","Final"
"05.01.2022 04:45 - 05.01.2022 05:00","n/e","n/e","n/e","n/e","n/e","90","0","Surplus","Final"
"05.01.2022 05:00 - 05.01.2022 05:15","n/e","n/e","n/e","n/e","n/e","54","1","Surplus","Final"
"05.01.2022 05:15 - 05.01.2022 05:30","n/e","n/e","n/e","n/e","n/e","77","-1","Surplus","Final"
"05.01.2022 05:30 - 05.01.2022 05:45","n/e","n/e","n/e","n/e","n/e","115","-4","Surplus","Final"
"05.01.2022 05:45 - 05.01.2022 06:00","n/e","n/e","n/e","n/e","n/e","153","0","Surplus","Final"
"05.01.2022 06:00 - 05.01.2022 06:15","n/e","n/e","n/e","n/e","n/e","217","4","Surplus","Final"
"05.01.2022 06:15 - 05.01.2022 06:30","n/e","n/e","n/e","n/e","n/e","116","-2","Surplus","Final"
"05.01.2022 06:30 - 05.01.2022 06:45","n/e","n/e","n/e","n/e","n/e","98","1","Surplus","Final"
"05.01.2022 06:45 - 05.01.2022 07:00","n/e","n/e","n/e","n/e","n/e","70","-2","Surplus","Final"
"05.01.2022 07:00 - 05.01.2022 07:15","n/e","n/e","n/e","n/e","n/e","134","9","Surplus","Final"
"05.01.2022 07:15 - 05.01.2022 07:30","n/e","n/e","n/e","n/e","n/e","178","-2","Surplus","Final"
"05.01.2022 07:30 - 05.01.2022 07:45","n/e","n/e","n/e","n/e","n/e","184","-5","Surplus","Final"
"05.01.2022 07:45 - 05.01.2022 08:00","n/e","n/e","n/e","n/e","n/e","129","-1","Surplus","Final"
"05.01.2022 08:00 - 05.01.2022 08:15","n/e","n/e","n/e","n/e","n/e","157","17","Surplus","Final"
"05.01.2022 08:15 - 05.01.2022 08:30","n/e","n/e","n/e","n/e","n/e","139","-4","Surplus","Final"
"05.01.2022 08:30 - 05.01.2022 08:45","n/e","n/e","n/e","n/e","n/e","104","-2","Surplus","Final"
"05.01.2022 08:45 - 05.01.2022 09:00","n/e","n/e","n/e","n/e","n/e","45","-6","Surplus","Final"
"05.01.2022 09:00 - 05.01.2022 09:15","n/e","n/e","n/e","n/e","n/e","31","2","Surplus","Final"
"05.01.2022 09:15 - 05.01.2022 09:30","n/e","n/e","n/e","n/e","n/e","55","-3","Surplus","Final"
"05.01.2022 09:30 - 05.01.2022 09:45","n/e","n/e","n/e","n/e","n/e","114","-5","Surplus","Final"
"05.01.2022 09:45 - 05.01.2022 10:00","n/e","n/e","n/e","n/e","n/e","131","4","Surplus","Final"
"05.01.2022 10:00 - 05.01.2022 10:15","n/e","n/e","n/e","n/e","n/e","185","1","Surplus","Final"
"05.01.2022 10:15 - 05.01.2022 10:30","n/e","n/e","n/e","n/e","n/e","125","0","Surplus","Final"
"05.01.2022 10:30 - 05.01.2022 10:45","n/e","n/e","n/e","n/e","n/e","113","1","Surplus","Final"
"05.01.2022 10:45 - 05.01.2022 11:00","n/e","n/e","n/e","n/e","n/e","77","0","Surplus","Final"
"05.01.2022 11:00 - 05.01.2022 11:15","n/e","n/e","n/e","n/e","n/e","78","-4","Surplus","Final"
"05.01.2022 11:15 - 05.01.2022 11:30","n/e","n/e","n/e","n/e","n/e","6","2","Deficit","Final"
"05.01.2022 11:30 - 05.01.2022 11:45","n/e","n/e","n/e","n/e","n/e","64","-2","Deficit","Final"
"05.01.2022 11:45 - 05.01.2022 12:00","n/e","n/e","n/e","n/e","n/e","58","1","Deficit","Final"
"05.01.2022 12:00 - 05.01.2022 12:15","n/e","n/e","n/e","n/e","n/e","19","3","Deficit","Final"
"05.01.2022 12:15 - 05.01.2022 12:30","n/e","n/e","n/e","n/e","n/e","53","5","Surplus","Final"
"05.01.2022 12:30 - 05.01.2022 12:45","n/e","n/e","n/e","n/e","n/e","132","2","Surplus","Final"
"05.01.2022 12:45 - 05.01.2022 13:00","n/e","n/e","n/e","n/e","n/e","99","9","Surplus","Final"
"05.01.2022 13:00 - 05.01.2022 13:15","n/e","n/e","n/e","n/e","n/e","69","-7","Surplus","Final"
"05.01.2022 13:15 - 05.01.2022 13:30","n/e","n/e","n/e","n/e","n/e","109","1","Surplus","Final"
"05.01.2022 13:30 - 05.01.2022 13:45","n/e","n/e","n/e","n/e","n/e","138","0","Surplus","Final"
"05.01.2022 13:45 - 05.01.2022 14:00","n/e","n/e","n/e","n/e","n/e","175","5","Surplus","Final"
"05.01.2022 14:00 - 05.01.2022 14:15","n/e","n/e","n/e","n/e","n/e","91","-2","Surplus","Final"
"05.01.2022 14:15 - 05.01.2022 14:30","n/e","n/e","n/e","n/e","n/e","76","-1","Surplus","Final"
"05.01.2022 14:30 - 05.01.2022 14:45","n/e","n/e","n/e","n/e","n/e","7","-3","Deficit","Final"
"05.01.2022 14:45 - 05.01.2022 15:00","n/e","n/e","n/e","n/e","n/e","12","-2","Deficit","Final"
"05.01.2022 15:00 - 05.01.2022 15:15","n/e","n/e","n/e","n/e","n/e","7","3","Deficit","Final"
"05.01.2022 15:15 - 05.01.2022 15:30","n/e","n/e","n/e","n/e","n/e","6","-2","Surplus","Final"
"05.01.2022 15:30 - 05.01.2022 15:45","n/e","n/e","n/e","n/e","n/e","3","-3","Surplus","Final"
"05.01.2022 15:45 - 05.01.2022 16:00","n/e","n/e","n/e","n/e","n/e","60","-3","Surplus","Final"
"05.01.2022 16:00 - 05.01.2022 16:15","n/e","n/e","n/e","n/e","n/e","85","11","Surplus","Final"
"05.01.2022 16:15 - 05.01.2022 16:30","n/e","n/e","n/e","n/e","n/e","39","5","Deficit","Final"
"05.01.2022 16:30 - 05.01.2022 16:45","n/e","n/e","n/e","n/e","n/e","267","-10","Deficit","Final"
"05.01.2022 16:45 - 05.01.2022 17:00","n/e","n/e","n/e","n/e","n/e","306","-10","Deficit","Final"
"05.01.2022 17:00 - 05.01.2022 17:15","n/e","n/e","n/e","n/e","n/e","270","4","Deficit","Final"
"05.01.2022 17:15 - 05.01.2022 17:30","n/e","n/e","n/e","n/e","n/e","52","-4","Deficit","Final"
"05.01.2022 17:30 - 05.01.2022 17:45","n/e","n/e","n/e","n/e","n/e","118","-1","Deficit","Final"
"05.01.2022 17:45 - 05.01.2022 18:00","n/e","n/e","n/e","n/e","n/e","78","0","Deficit","Final"
"05.01.2022 18:00 - 05.01.2022 18:15","n/e","n/e","n/e","n/e","n/e","57","-8","Surplus","Final"
"05.01.2022 18:15 - 05.01.2022 18:30","n/e","n/e","n/e","n/e","n/e","130","0","Surplus","Final"
"05.01.2022 18:30 - 05.01.2022 18:45","n/e","n/e","n/e","n/e","n/e","63","-3","Surplus","Final"
"05.01.2022 18:45 - 05.01.2022 19:00","n/e","n/e","n/e","n/e","n/e","94","2","Surplus","Final"
"05.01.2022 19:00 - 05.01.2022 19:15","n/e","n/e","n/e","n/e","n/e","106","0","Surplus","Final"
"05.01.2022 19:15 - 05.01.2022 19:30","n/e","n/e","n/e","n/e","n/e","83","4","Surplus","Final"
"05.01.2022 19:30 - 05.01.2022 19:45","n/e","n/e","n/e","n/e","n/e","43","5","Surplus","Final"
"05.01.2022 19:45 - 05.01.2022 20:00","n/e","n/e","n/e","n/e","n/e","79","3","Deficit","Final"
"05.01.2022 20:00 - 05.01.2022 20:15","n/e","n/e","n/e","n/e","n/e","204","-6","Deficit","Final"
"05.01.2022 20:15 - 05.01.2022 20:30","n/e","n/e","n/e","n/e","n/e","132","7","Deficit","Final"
