"ISP (UTC)","Reserve Type","Source","Type of Product","Price Type","Load Up Price [EUR/MWh] - SCA|NL","Load Down Price [EUR/MWh] - SCA|NL","Generation Up Price [EUR/MWh] - SCA|NL","Generation Down Price [EUR/MWh] - SCA|NL","Not specified Up Price [EUR/MWh] - SCA|NL","Not specified Down Price [EUR/MWh] - SCA|NL"
"08.08.2021 19:30 - 08.08.2021 19:45","aFRR","Not Specified","N/A","AVERAGE","","","","","86.66","0.00"
"08.08.2021 19:45 - 08.08.2021 20:00","aFRR","Not Specified","N/A","AVERAGE","","","","","90.90","0.00"
"08.08.2021 20:00 - 08.08.2021 20:15","aFRR","Not Specified","N/A","AVERAGE","","","","","96.54","0.00"
"08.08.2021 20:15 - 08.08.2021 20:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-8.06"
"08.08.2021 20:30 - 08.08.2021 20:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-8.02"
"08.08.2021 20:45 - 08.08.2021 21:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-18.57"
"08.08.2021 21:00 - 08.08.2021 21:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","71.58"
"08.08.2021 21:15 - 08.08.2021 21:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-10.08"
"08.08.2021 21:30 - 08.08.2021 21:45","aFRR","Not Specified","N/A","AVERAGE","","","","","86.66","-17.78"
"08.08.2021 21:45 - 08.08.2021 22:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-142.00"
"08.08.2021 22:00 - 08.08.2021 22:15","aFRR","Not Specified","N/A","AVERAGE","","","","","87.59","0.00"
"08.08.2021 22:15 - 08.08.2021 22:30","aFRR","Not Specified","N/A","AVERAGE","","","","","87.59","0.00"
"08.08.2021 22:30 - 08.08.2021 22:45","aFRR","Not Specified","N/A","AVERAGE","","","","","85.37","0.00"
"08.08.2021 22:45 - 08.08.2021 23:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"08.08.2021 23:00 - 08.08.2021 23:15","aFRR","Not Specified","N/A","AVERAGE","","","","","77.15","0.00"
"08.08.2021 23:15 - 08.08.2021 23:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","54.20"
"08.08.2021 23:30 - 08.08.2021 23:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","34.40"
"08.08.2021 23:45 - 09.08.2021 00:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-0.80"
"09.08.2021 00:00 - 09.08.2021 00:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","63.27"
"09.08.2021 00:15 - 09.08.2021 00:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 00:30 - 09.08.2021 00:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 00:45 - 09.08.2021 01:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","48.51"
"09.08.2021 01:00 - 09.08.2021 01:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-82.00"
"09.08.2021 01:15 - 09.08.2021 01:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","21.92"
"09.08.2021 01:30 - 09.08.2021 01:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 01:45 - 09.08.2021 02:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","46.92"
"09.08.2021 02:00 - 09.08.2021 02:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","24.99"
"09.08.2021 02:15 - 09.08.2021 02:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","85.36"
"09.08.2021 02:30 - 09.08.2021 02:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 02:45 - 09.08.2021 03:00","aFRR","Not Specified","N/A","AVERAGE","","","","","107.11","0.00"
"09.08.2021 03:00 - 09.08.2021 03:15","aFRR","Not Specified","N/A","AVERAGE","","","","","96.24","0.00"
"09.08.2021 03:15 - 09.08.2021 03:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","78.80"
"09.08.2021 03:30 - 09.08.2021 03:45","aFRR","Not Specified","N/A","AVERAGE","","","","","93.59","0.00"
"09.08.2021 03:45 - 09.08.2021 04:00","aFRR","Not Specified","N/A","AVERAGE","","","","","101.65","0.00"
"09.08.2021 04:00 - 09.08.2021 04:15","aFRR","Not Specified","N/A","AVERAGE","","","","","78.61","0.00"
"09.08.2021 04:15 - 09.08.2021 04:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 04:30 - 09.08.2021 04:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 04:45 - 09.08.2021 05:00","aFRR","Not Specified","N/A","AVERAGE","","","","","89.08","0.00"
"09.08.2021 05:00 - 09.08.2021 05:15","aFRR","Not Specified","N/A","AVERAGE","","","","","267.16","0.00"
"09.08.2021 05:15 - 09.08.2021 05:30","aFRR","Not Specified","N/A","AVERAGE","","","","","113.35","0.00"
"09.08.2021 05:30 - 09.08.2021 05:45","aFRR","Not Specified","N/A","AVERAGE","","","","","116.14","0.00"
"09.08.2021 05:45 - 09.08.2021 06:00","aFRR","Not Specified","N/A","AVERAGE","","","","","103.47","0.00"
"09.08.2021 06:00 - 09.08.2021 06:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-2.95"
"09.08.2021 06:15 - 09.08.2021 06:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","57.00"
"09.08.2021 06:30 - 09.08.2021 06:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","10.88"
"09.08.2021 06:45 - 09.08.2021 07:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-8.06"
"09.08.2021 07:00 - 09.08.2021 07:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-7.99"
"09.08.2021 07:15 - 09.08.2021 07:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","69.14"
"09.08.2021 07:30 - 09.08.2021 07:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-120.87"
"09.08.2021 07:45 - 09.08.2021 08:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-120.87"
"09.08.2021 08:00 - 09.08.2021 08:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-0.65"
"09.08.2021 08:15 - 09.08.2021 08:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-27.28"
"09.08.2021 08:30 - 09.08.2021 08:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-51.00"
"09.08.2021 08:45 - 09.08.2021 09:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-134.31"
"09.08.2021 09:00 - 09.08.2021 09:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-72.15"
"09.08.2021 09:15 - 09.08.2021 09:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-53.50"
"09.08.2021 09:30 - 09.08.2021 09:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","54.15"
"09.08.2021 09:45 - 09.08.2021 10:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-41.96"
"09.08.2021 10:00 - 09.08.2021 10:15","aFRR","Not Specified","N/A","AVERAGE","","","","","86.16","73.88"
"09.08.2021 10:15 - 09.08.2021 10:30","aFRR","Not Specified","N/A","AVERAGE","","","","","78.61","0.00"
"09.08.2021 10:30 - 09.08.2021 10:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-82.00"
"09.08.2021 10:45 - 09.08.2021 11:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-137.58"
"09.08.2021 11:00 - 09.08.2021 11:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","73.88"
"09.08.2021 11:15 - 09.08.2021 11:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 11:30 - 09.08.2021 11:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 11:45 - 09.08.2021 12:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-138.78"
"09.08.2021 12:00 - 09.08.2021 12:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","56.97"
"09.08.2021 12:15 - 09.08.2021 12:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 12:30 - 09.08.2021 12:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","86.42"
"09.08.2021 12:45 - 09.08.2021 13:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 13:00 - 09.08.2021 13:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","69.97"
"09.08.2021 13:15 - 09.08.2021 13:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-51.75"
"09.08.2021 13:30 - 09.08.2021 13:45","aFRR","Not Specified","N/A","AVERAGE","","","","","86.33","83.72"
"09.08.2021 13:45 - 09.08.2021 14:00","aFRR","Not Specified","N/A","AVERAGE","","","","","87.83","0.00"
"09.08.2021 14:00 - 09.08.2021 14:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-143.05"
"09.08.2021 14:15 - 09.08.2021 14:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-143.05"
"09.08.2021 14:30 - 09.08.2021 14:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","83.72"
"09.08.2021 14:45 - 09.08.2021 15:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","86.95"
"09.08.2021 15:00 - 09.08.2021 15:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","85.36"
"09.08.2021 15:15 - 09.08.2021 15:30","aFRR","Not Specified","N/A","AVERAGE","","","","","97.23","0.00"
"09.08.2021 15:30 - 09.08.2021 15:45","aFRR","Not Specified","N/A","AVERAGE","","","","","99.88","0.00"
"09.08.2021 15:45 - 09.08.2021 16:00","aFRR","Not Specified","N/A","AVERAGE","","","","","94.23","0.00"
"09.08.2021 16:00 - 09.08.2021 16:15","aFRR","Not Specified","N/A","AVERAGE","","","","","107.60","0.00"
"09.08.2021 16:15 - 09.08.2021 16:30","aFRR","Not Specified","N/A","AVERAGE","","","","","116.97","0.00"
"09.08.2021 16:30 - 09.08.2021 16:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 16:45 - 09.08.2021 17:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 17:00 - 09.08.2021 17:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 17:15 - 09.08.2021 17:30","aFRR","Not Specified","N/A","AVERAGE","","","","","90.04","0.00"
"09.08.2021 17:30 - 09.08.2021 17:45","aFRR","Not Specified","N/A","AVERAGE","","","","","216.31","0.00"
"09.08.2021 17:45 - 09.08.2021 18:00","aFRR","Not Specified","N/A","AVERAGE","","","","","717.02","0.00"
"09.08.2021 18:00 - 09.08.2021 18:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","87.88"
"09.08.2021 18:15 - 09.08.2021 18:30","aFRR","Not Specified","N/A","AVERAGE","","","","","102.80","87.88"
"09.08.2021 18:30 - 09.08.2021 18:45","aFRR","Not Specified","N/A","AVERAGE","","","","","111.27","0.00"
"09.08.2021 18:45 - 09.08.2021 19:00","aFRR","Not Specified","N/A","AVERAGE","","","","","90.48","0.00"
"09.08.2021 19:00 - 09.08.2021 19:15","aFRR","Not Specified","N/A","AVERAGE","","","","","91.50","0.00"
"09.08.2021 19:15 - 09.08.2021 19:30","aFRR","Not Specified","N/A","AVERAGE","","","","","178.81","0.00"
"09.08.2021 19:30 - 09.08.2021 19:45","aFRR","Not Specified","N/A","AVERAGE","","","","","154.60","0.00"
"09.08.2021 19:45 - 09.08.2021 20:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","63.97"
"09.08.2021 20:00 - 09.08.2021 20:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","57.00"
"09.08.2021 20:15 - 09.08.2021 20:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","35.00"
"09.08.2021 20:30 - 09.08.2021 20:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-22.46"
"09.08.2021 20:45 - 09.08.2021 21:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","67.00"
"09.08.2021 21:00 - 09.08.2021 21:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","32.00"
"09.08.2021 21:15 - 09.08.2021 21:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 21:30 - 09.08.2021 21:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 21:45 - 09.08.2021 22:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","89.88"
"09.08.2021 22:00 - 09.08.2021 22:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","54.44"
"09.08.2021 22:15 - 09.08.2021 22:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 22:30 - 09.08.2021 22:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 22:45 - 09.08.2021 23:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 23:00 - 09.08.2021 23:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 23:15 - 09.08.2021 23:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 23:30 - 09.08.2021 23:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"09.08.2021 23:45 - 10.08.2021 00:00","aFRR","Not Specified","N/A","AVERAGE","","","","","86.80","0.00"
"10.08.2021 00:00 - 10.08.2021 00:15","aFRR","Not Specified","N/A","AVERAGE","","","","","93.68","0.00"
"10.08.2021 00:15 - 10.08.2021 00:30","aFRR","Not Specified","N/A","AVERAGE","","","","","94.75","0.00"
"10.08.2021 00:30 - 10.08.2021 00:45","aFRR","Not Specified","N/A","AVERAGE","","","","","123.29","0.00"
"10.08.2021 00:45 - 10.08.2021 01:00","aFRR","Not Specified","N/A","AVERAGE","","","","","99.68","0.00"
"10.08.2021 01:00 - 10.08.2021 01:15","aFRR","Not Specified","N/A","AVERAGE","","","","","89.30","0.00"
"10.08.2021 01:15 - 10.08.2021 01:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 01:30 - 10.08.2021 01:45","aFRR","Not Specified","N/A","AVERAGE","","","","","87.80","0.00"
"10.08.2021 01:45 - 10.08.2021 02:00","aFRR","Not Specified","N/A","AVERAGE","","","","","87.05","0.00"
"10.08.2021 02:00 - 10.08.2021 02:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-102.76"
"10.08.2021 02:15 - 10.08.2021 02:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-14.63"
"10.08.2021 02:30 - 10.08.2021 02:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 02:45 - 10.08.2021 03:00","aFRR","Not Specified","N/A","AVERAGE","","","","","87.13","0.00"
"10.08.2021 03:00 - 10.08.2021 03:15","aFRR","Not Specified","N/A","AVERAGE","","","","","87.34","0.00"
"10.08.2021 03:15 - 10.08.2021 03:30","aFRR","Not Specified","N/A","AVERAGE","","","","","87.32","0.00"
"10.08.2021 03:30 - 10.08.2021 03:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","87.71"
"10.08.2021 03:45 - 10.08.2021 04:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","87.71"
"10.08.2021 04:00 - 10.08.2021 04:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","77.63"
"10.08.2021 04:15 - 10.08.2021 04:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","35.38"
"10.08.2021 04:30 - 10.08.2021 04:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","77.63"
"10.08.2021 04:45 - 10.08.2021 05:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 05:00 - 10.08.2021 05:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","81.14"
"10.08.2021 05:15 - 10.08.2021 05:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","91.14"
"10.08.2021 05:30 - 10.08.2021 05:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 05:45 - 10.08.2021 06:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 06:00 - 10.08.2021 06:15","aFRR","Not Specified","N/A","AVERAGE","","","","","156.71","0.00"
"10.08.2021 06:15 - 10.08.2021 06:30","aFRR","Not Specified","N/A","AVERAGE","","","","","694.55","0.00"
"10.08.2021 06:30 - 10.08.2021 06:45","aFRR","Not Specified","N/A","AVERAGE","","","","","102.73","0.00"
"10.08.2021 06:45 - 10.08.2021 07:00","aFRR","Not Specified","N/A","AVERAGE","","","","","94.23","0.00"
"10.08.2021 07:00 - 10.08.2021 07:15","aFRR","Not Specified","N/A","AVERAGE","","","","","694.55","0.00"
"10.08.2021 07:15 - 10.08.2021 07:30","aFRR","Not Specified","N/A","AVERAGE","","","","","107.00","0.00"
"10.08.2021 07:30 - 10.08.2021 07:45","aFRR","Not Specified","N/A","AVERAGE","","","","","94.47","0.00"
"10.08.2021 07:45 - 10.08.2021 08:00","aFRR","Not Specified","N/A","AVERAGE","","","","","89.46","0.00"
"10.08.2021 08:00 - 10.08.2021 08:15","aFRR","Not Specified","N/A","AVERAGE","","","","","106.00","0.00"
"10.08.2021 08:15 - 10.08.2021 08:30","aFRR","Not Specified","N/A","AVERAGE","","","","","93.23","0.00"
"10.08.2021 08:30 - 10.08.2021 08:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 08:45 - 10.08.2021 09:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 09:00 - 10.08.2021 09:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","-423.92"
"10.08.2021 09:15 - 10.08.2021 09:30","aFRR","Not Specified","N/A","AVERAGE","","","","","92.33","0.00"
"10.08.2021 09:30 - 10.08.2021 09:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","90.77"
"10.08.2021 09:45 - 10.08.2021 10:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","90.77"
"10.08.2021 10:00 - 10.08.2021 10:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 10:15 - 10.08.2021 10:30","aFRR","Not Specified","N/A","AVERAGE","","","","","120.47","0.00"
"10.08.2021 10:30 - 10.08.2021 10:45","aFRR","Not Specified","N/A","AVERAGE","","","","","102.97","0.00"
"10.08.2021 10:45 - 10.08.2021 11:00","aFRR","Not Specified","N/A","AVERAGE","","","","","94.58","0.00"
"10.08.2021 11:00 - 10.08.2021 11:15","aFRR","Not Specified","N/A","AVERAGE","","","","","429.91","0.00"
"10.08.2021 11:15 - 10.08.2021 11:30","aFRR","Not Specified","N/A","AVERAGE","","","","","105.44","0.00"
"10.08.2021 11:30 - 10.08.2021 11:45","aFRR","Not Specified","N/A","AVERAGE","","","","","88.35","0.00"
"10.08.2021 11:45 - 10.08.2021 12:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","88.84"
"10.08.2021 12:00 - 10.08.2021 12:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","79.65"
"10.08.2021 12:15 - 10.08.2021 12:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","89.65"
"10.08.2021 12:30 - 10.08.2021 12:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 12:45 - 10.08.2021 13:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 13:00 - 10.08.2021 13:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 13:15 - 10.08.2021 13:30","aFRR","Not Specified","N/A","AVERAGE","","","","","108.87","0.00"
"10.08.2021 13:30 - 10.08.2021 13:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 13:45 - 10.08.2021 14:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 14:00 - 10.08.2021 14:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 14:15 - 10.08.2021 14:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 14:30 - 10.08.2021 14:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 14:45 - 10.08.2021 15:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 15:00 - 10.08.2021 15:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 15:15 - 10.08.2021 15:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 15:30 - 10.08.2021 15:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","89.57"
"10.08.2021 15:45 - 10.08.2021 16:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 16:00 - 10.08.2021 16:15","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 16:15 - 10.08.2021 16:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 16:30 - 10.08.2021 16:45","aFRR","Not Specified","N/A","AVERAGE","","","","","93.53","0.00"
"10.08.2021 16:45 - 10.08.2021 17:00","aFRR","Not Specified","N/A","AVERAGE","","","","","131.54","0.00"
"10.08.2021 17:00 - 10.08.2021 17:15","aFRR","Not Specified","N/A","AVERAGE","","","","","94.49","36.00"
"10.08.2021 17:15 - 10.08.2021 17:30","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","88.50"
"10.08.2021 17:30 - 10.08.2021 17:45","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 17:45 - 10.08.2021 18:00","aFRR","Not Specified","N/A","AVERAGE","","","","","127.96","0.00"
"10.08.2021 18:00 - 10.08.2021 18:15","aFRR","Not Specified","N/A","AVERAGE","","","","","125.09","0.00"
"10.08.2021 18:15 - 10.08.2021 18:30","aFRR","Not Specified","N/A","AVERAGE","","","","","170.09","0.00"
"10.08.2021 18:30 - 10.08.2021 18:45","aFRR","Not Specified","N/A","AVERAGE","","","","","367.05","0.00"
"10.08.2021 18:45 - 10.08.2021 19:00","aFRR","Not Specified","N/A","AVERAGE","","","","","114.58","0.00"
"10.08.2021 19:00 - 10.08.2021 19:15","aFRR","Not Specified","N/A","AVERAGE","","","","","103.48","0.00"
"10.08.2021 19:15 - 10.08.2021 19:30","aFRR","Not Specified","N/A","AVERAGE","","","","","122.67","0.00"
"10.08.2021 19:30 - 10.08.2021 19:45","aFRR","Not Specified","N/A","AVERAGE","","","","","114.63","0.00"
"10.08.2021 19:45 - 10.08.2021 20:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 20:00 - 10.08.2021 20:15","aFRR","Not Specified","N/A","AVERAGE","","","","","461.60","0.00"
"10.08.2021 20:15 - 10.08.2021 20:30","aFRR","Not Specified","N/A","AVERAGE","","","","","110.61","0.00"
"10.08.2021 20:30 - 10.08.2021 20:45","aFRR","Not Specified","N/A","AVERAGE","","","","","89.53","0.00"
"10.08.2021 20:45 - 10.08.2021 21:00","aFRR","Not Specified","N/A","AVERAGE","","","","","92.84","0.00"
"10.08.2021 21:00 - 10.08.2021 21:15","aFRR","Not Specified","N/A","AVERAGE","","","","","108.88","0.00"
"10.08.2021 21:15 - 10.08.2021 21:30","aFRR","Not Specified","N/A","AVERAGE","","","","","98.84","0.00"
"10.08.2021 21:30 - 10.08.2021 21:45","aFRR","Not Specified","N/A","AVERAGE","","","","","95.15","0.00"
"10.08.2021 21:45 - 10.08.2021 22:00","aFRR","Not Specified","N/A","AVERAGE","","","","","0.00","0.00"
"10.08.2021 22:00 - 10.08.2021 22:15","aFRR","Not Specified","N/A","AVERAGE","","","","","92.20","0.00"
